OBJECTID,STATION_NA,EXIT_CODE,INC_CRC,FMEL_UPD_D,STATION_NAME_ENGLISH,lines_present,line_count,lines_present_json,is_tagged
17885,BRIGHT HILL MRT STATION,Exit 1,CFB9350F44E8991A,20251202172807,BRIGHT HILL MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17886,BRIGHT HILL MRT STATION,Exit 2,F273E9D550B06062,20251202172807,BRIGHT HILL MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17887,BRIGHT HILL MRT STATION,Exit 4,BC4A442B12F99E85,20251202172807,BRIGHT HILL MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17888,BRIGHT HILL MRT STATION,Exit 3,2A45076ED986B275,20251202172807,BRIGHT HILL MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17889,UPPER THOMSON MRT STATION,Exit 2,3EA737829473A972,20251202172807,UPPER THOMSON MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17890,UPPER THOMSON MRT STATION,Exit 1,02A569EE1B9EC73B,20251202172807,UPPER THOMSON MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17891,UPPER THOMSON MRT STATION,Exit 5,2313E9492AA32861,20251202172807,UPPER THOMSON MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17892,UPPER THOMSON MRT STATION,Exit 3,A00E2C99CAD73E80,20251202172807,UPPER THOMSON MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17893,UPPER THOMSON MRT STATION,Exit 4,7A835D396BF0703F,20251202172807,UPPER THOMSON MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17894,CALDECOTT MRT STATION,Exit 2,00BCCDD48A0A19AB,20251202172807,CALDECOTT MRT STATION,"['Circle Line', 'Thomson-East Coast Line']",2,"[""Circle Line"", ""Thomson-East Coast Line""]",True
17895,CALDECOTT MRT STATION,Exit 3,857DEE03468202D9,20251202172807,CALDECOTT MRT STATION,"['Circle Line', 'Thomson-East Coast Line']",2,"[""Circle Line"", ""Thomson-East Coast Line""]",True
17896,CALDECOTT MRT STATION,Exit 4,907574C903E3C5B1,20251202172807,CALDECOTT MRT STATION,"['Circle Line', 'Thomson-East Coast Line']",2,"[""Circle Line"", ""Thomson-East Coast Line""]",True
17897,CANBERRA MRT STATION,Exit D,DD34E7FB97694745,20251202172807,CANBERRA MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17898,CANBERRA MRT STATION,Exit A,749D0975B17D266E,20251202172807,CANBERRA MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17899,CANBERRA MRT STATION,Exit C,B2A3B66D0D93D04A,20251202172807,CANBERRA MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17900,CANBERRA MRT STATION,Exit B,5CC317629EEEF874,20251202172807,CANBERRA MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17901,CANBERRA MRT STATION,Exit E,9BEA4511424691E9,20251202172807,CANBERRA MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17902,WOODLANDS MRT STATION,Exit 2,A981B455F405BCC2,20251202172807,WOODLANDS MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17903,WOODLANDS MRT STATION,Exit 3,ABE9AA34AD7D1F14,20251202172807,WOODLANDS MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17904,WOODLANDS MRT STATION,Exit 4,D82504FE62821345,20251202172807,WOODLANDS MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17905,WOODLANDS MRT STATION,Exit 1,5CB3F601FBDF6CC4,20251202172807,WOODLANDS MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17906,WOODLANDS MRT STATION,Exit 6,F7F55451430108C4,20251202172807,WOODLANDS MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17907,FARMWAY LRT STATION,Exit A,B5FE598CC9473CDE,20251202172807,FARMWAY LRT STATION,['Sengkang LRT'],1,"[""Sengkang LRT""]",True
17908,FARMWAY LRT STATION,Exit B,C66585DE1453A1EF,20251202172807,FARMWAY LRT STATION,['Sengkang LRT'],1,"[""Sengkang LRT""]",True
17909,LAYAR LRT STATION,Exit A,213B4B13C275292B,20251202172807,LAYAR LRT STATION,['Sengkang LRT'],1,"[""Sengkang LRT""]",True
17910,LAYAR LRT STATION,Exit B,F757F13626617675,20251202172807,LAYAR LRT STATION,['Sengkang LRT'],1,"[""Sengkang LRT""]",True
17911,KRANJI MRT STATION,Exit B,E0BD26E3F5EE18B9,20251202172807,KRANJI MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17912,KRANJI MRT STATION,Exit A,91BDDFEBA5A15383,20251202172807,KRANJI MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17913,MARSILING MRT STATION,Exit C,BC10B89687EB57DF,20251202172807,MARSILING MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17914,MARSILING MRT STATION,Exit A,A4DF45D1ABCFAC02,20251202172807,MARSILING MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17915,PAYA LEBAR MRT STATION,Exit A,CC4D13D27CAEA2B1,20251202172807,PAYA LEBAR MRT STATION,"['Circle Line', 'East-West Line']",2,"[""Circle Line"", ""East-West Line""]",True
17916,PAYA LEBAR MRT STATION,Exit B,69CB616E4522ABA4,20251202172807,PAYA LEBAR MRT STATION,"['Circle Line', 'East-West Line']",2,"[""Circle Line"", ""East-West Line""]",True
17917,YIO CHU KANG MRT STATION,Exit C,896C97CCBA89A32A,20251202172807,YIO CHU KANG MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17918,YIO CHU KANG MRT STATION,Exit A,03DE662B8A72F32A,20251202172807,YIO CHU KANG MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17919,YIO CHU KANG MRT STATION,Exit B,F73C9CE1485EDFF0,20251202172807,YIO CHU KANG MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17920,ADMIRALTY MRT STATION,Exit C,887FE97DECFFEA05,20251202172807,ADMIRALTY MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17921,OUTRAM PARK MRT STATION,Exit 4,7A26F4DA0D6151ED,20251202172807,OUTRAM PARK MRT STATION,"['East-West Line', 'North East Line', 'Thomson-East Coast Line']",3,"[""East-West Line"", ""North East Line"", ""Thomson-East Coast Line""]",True
17882,MAYFLOWER MRT STATION,Exit 4,AE51C872434B37D7,20251202172807,MAYFLOWER MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17883,MAYFLOWER MRT STATION,Exit 5,728784A5D5FEAA7A,20251202172807,MAYFLOWER MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
17884,MAYFLOWER MRT STATION,Exit 6,64DA1E7B1619F148,20251202172807,MAYFLOWER MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18042,ORCHARD BOULEVARD MRT STATION,Exit 1,387A884B34A26CED,20251202172807,ORCHARD BOULEVARD MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18043,ORCHARD BOULEVARD MRT STATION,Exit 2,4FC444363DB7E86D,20251202172807,ORCHARD BOULEVARD MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18044,GREAT WORLD MRT STATION,Exit 5,65268329B5AD5F93,20251202172807,GREAT WORLD MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18045,GREAT WORLD MRT STATION,Exit 1,FCF6BA18E63CA65C,20251202172807,GREAT WORLD MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18046,GREAT WORLD MRT STATION,Exit 2,72FD2496EC6B1D54,20251202172807,GREAT WORLD MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18047,GREAT WORLD MRT STATION,Exit 6,4F2D7457D45F29D1,20251202172807,GREAT WORLD MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18048,GREAT WORLD MRT STATION,Exit 3,C2D22AD994AA8975,20251202172807,GREAT WORLD MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18049,GREAT WORLD MRT STATION,Exit 4,5FD7E726E04576E5,20251202172807,GREAT WORLD MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18050,HAVELOCK MRT STATION,Exit 3,3509B8FC37977C9F,20251202172807,HAVELOCK MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18051,NAPIER MRT STATION,Exit 1,8800C596B7DB260F,20251202172807,NAPIER MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18052,NAPIER MRT STATION,Exit 2,CE1402EDB6926C4A,20251202172807,NAPIER MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18053,ORCHARD MRT STATION,Exit 12,A360078B6432F773,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
18054,ORCHARD MRT STATION,Exit 11,0A847CDFAB7B3F63,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
18055,ORCHARD MRT STATION,Exit 10,B3BE3F499ED707F1,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
18056,ORCHARD MRT STATION,Exit 9,AD31C99F12BAEE46,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
18057,ORCHARD MRT STATION,Exit 8,705858431FF72BCB,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
18058,ORCHARD MRT STATION,Exit 13,DBD31FCCFBAE692E,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
18059,ORCHARD MRT STATION,Exit 5,FCA5411E28B2A33D,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
18060,TAMPINES EAST MRT STATION,Exit D,99EACB07EB87275F,20251202172807,TAMPINES EAST MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18061,TANJONG PAGAR MRT STATION,Exit F,39E16699C1976560,20251202172807,TANJONG PAGAR MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18062,TANJONG PAGAR MRT STATION,Exit G,E1CC299B43F4C1C1,20251202172807,TANJONG PAGAR MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18063,TANJONG PAGAR MRT STATION,Exit H,E922D2F204D2DA84,20251202172807,TANJONG PAGAR MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18064,ESPLANADE MRT STATION,Exit E,5A8D40F4CDB7B0AD,20251202172807,ESPLANADE MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18065,ESPLANADE MRT STATION,Exit F,C6AC4E01D3816D01,20251202172807,ESPLANADE MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18066,ESPLANADE MRT STATION,Exit D,63956E6E46ECE3E0,20251202172807,ESPLANADE MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18067,PROMENADE MRT STATION,Exit B,BCC2873D65F6A92C,20251202172807,PROMENADE MRT STATION,"['Circle Line', 'Downtown Line']",2,"[""Circle Line"", ""Downtown Line""]",True
18068,NICOLL HIGHWAY MRT STATION,Exit A,CE8447F8465B2FF7,20251202172807,NICOLL HIGHWAY MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18069,STADIUM MRT STATION,Exit B,402BA10E05281F64,20251202172807,STADIUM MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18070,STADIUM MRT STATION,Exit A,CA5A16272BE38BEE,20251202172807,STADIUM MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18071,MOUNTBATTEN MRT STATION,Exit B,187A879D30D2F951,20251202172807,MOUNTBATTEN MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18072,MOUNTBATTEN MRT STATION,Exit A,D4AA144302569724,20251202172807,MOUNTBATTEN MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18073,DAKOTA MRT STATION,Exit A,A66FCFFDD49C15D3,20251202172807,DAKOTA MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18074,DAKOTA MRT STATION,Exit B,AB5D405E46C647FB,20251202172807,DAKOTA MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18075,PAYA LEBAR MRT STATION,Exit C,0EA7336E0E7F32CF,20251202172807,PAYA LEBAR MRT STATION,"['Circle Line', 'East-West Line']",2,"[""Circle Line"", ""East-West Line""]",True
18076,PAYA LEBAR MRT STATION,Exit D,786C0A6632548330,20251202172807,PAYA LEBAR MRT STATION,"['Circle Line', 'East-West Line']",2,"[""Circle Line"", ""East-West Line""]",True
18077,PROMENADE MRT STATION,Exit C,DF287781847E65C1,20251202172807,PROMENADE MRT STATION,"['Circle Line', 'Downtown Line']",2,"[""Circle Line"", ""Downtown Line""]",True
18078,KHATIB MRT STATION,Exit D,67A576351EE1E7DB,20251202172807,KHATIB MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18079,SIMEI MRT STATION,Exit A,FE7E73B9E2A00E1D,20251202172807,SIMEI MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18080,BEDOK MRT STATION,Exit C,D5D6C1E315FDB9D7,20251202172807,BEDOK MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18081,BUGIS MRT STATION,Exit D,1AC0E726E51FF630,20251202172807,BUGIS MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
18122,JURONG EAST MRT STATION,Exit B,133799CC6DC30D46,20251202172807,JURONG EAST MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
18123,YEW TEE MRT STATION,Exit B,35EAF4829E8E58D0,20251202172807,YEW TEE MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18124,YEW TEE MRT STATION,Exit A,3C305BEEF18066B9,20251202172807,YEW TEE MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18125,YEW TEE MRT STATION,Exit C,A5C5202910FC0B3E,20251202172807,YEW TEE MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18126,YEW TEE MRT STATION,Exit D,992342EAF6984144,20251202172807,YEW TEE MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18127,BUKIT GOMBAK MRT STATION,Exit B,DE40965F683CCE3E,20251202172807,BUKIT GOMBAK MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18128,KEAT HONG LRT STATION,Exit A,C7644F242A74A168,20251202172807,KEAT HONG LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18129,TECK WHYE LRT STATION,Exit A,E0F222D52301D3A3,20251202172807,TECK WHYE LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18130,PHOENIX LRT STATION,Exit A,C7F6410B1E2A01E2,20251202172807,PHOENIX LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18131,BUKIT PANJANG MRT STATION,Exit A,68EDD0201493E175,20251202172807,BUKIT PANJANG MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18132,PETIR LRT STATION,Exit A,B0600A1212F651AE,20251202172807,PETIR LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18133,PENDING LRT STATION,Exit A,17E89960BD47612A,20251202172807,PENDING LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18134,BANGKIT LRT STATION,Exit A,B7DF61CC7C6C3B13,20251202172807,BANGKIT LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18135,FAJAR LRT STATION,Exit A,A324402CF624723A,20251202172807,FAJAR LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18136,SEGAR LRT STATION,Exit A,54BFE6EB924CBA6F,20251202172807,SEGAR LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18137,JELAPANG LRT STATION,Exit A,45CDB0D9BDC73079,20251202172807,JELAPANG LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
18138,TAMPINES MRT STATION,Exit F,2E179BE5B3B6B091,20251202172807,TAMPINES MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
18139,GEYLANG BAHRU MRT STATION,Exit A,31AEB6AC99986A23,20251202172807,GEYLANG BAHRU MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18140,TAMPINES EAST MRT STATION,Exit A,CBB2A963BF33C276,20251202172807,TAMPINES EAST MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18141,KAKI BUKIT MRT STATION,Exit B,D3065772B4A8884B,20251202172807,KAKI BUKIT MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18142,BEDOK RESERVOIR MRT STATION,Exit B,D9EF7EDA7B6AE00E,20251202172807,BEDOK RESERVOIR MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18143,BENCOOLEN MRT STATION,Exit C,B84D682A36C94724,20251202172807,BENCOOLEN MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18144,BENCOOLEN MRT STATION,Exit A,58C4E2D41BF56E13,20251202172807,BENCOOLEN MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18145,KAKI BUKIT MRT STATION,Exit A,C7859F14611E3E46,20251202172807,KAKI BUKIT MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18146,TAMPINES WEST MRT STATION,Exit B,538DEFEDB8DF426A,20251202172807,TAMPINES WEST MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18147,JALAN BESAR MRT STATION,Exit A,1DF95F048432E540,20251202172807,JALAN BESAR MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18148,BENDEMEER MRT STATION,Exit A,CC5340F062D36648,20251202172807,BENDEMEER MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18149,BEDOK NORTH MRT STATION,Exit C,7227ED6E51A0A478,20251202172807,BEDOK NORTH MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18150,UPPER CHANGI MRT STATION,Exit D,DCF272AB67E90046,20251202172807,UPPER CHANGI MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18151,GEYLANG BAHRU MRT STATION,Exit B,7D14D8F944626336,20251202172807,GEYLANG BAHRU MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18152,TAMPINES MRT STATION,Exit D,1D91E52F1D3C6192,20251202172807,TAMPINES MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
18153,ORCHARD MRT STATION,Exit 6,D7A5F13EF395CD85,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
18154,STEVENS MRT STATION,Exit 5,3DDAD01108E1ED83,20251202172807,STEVENS MRT STATION,"['Downtown Line', 'Thomson-East Coast Line']",2,"[""Downtown Line"", ""Thomson-East Coast Line""]",True
18155,STEVENS MRT STATION,Exit 4,93AA974193E59BF8,20251202172807,STEVENS MRT STATION,"['Downtown Line', 'Thomson-East Coast Line']",2,"[""Downtown Line"", ""Thomson-East Coast Line""]",True
18156,STEVENS MRT STATION,Exit 1,43C1FAB4A764D619,20251202172807,STEVENS MRT STATION,"['Downtown Line', 'Thomson-East Coast Line']",2,"[""Downtown Line"", ""Thomson-East Coast Line""]",True
18157,STEVENS MRT STATION,Exit 2,A6EA6AA10E329D97,20251202172807,STEVENS MRT STATION,"['Downtown Line', 'Thomson-East Coast Line']",2,"[""Downtown Line"", ""Thomson-East Coast Line""]",True
18158,STEVENS MRT STATION,Exit 3,FD76A5DA4056C137,20251202172807,STEVENS MRT STATION,"['Downtown Line', 'Thomson-East Coast Line']",2,"[""Downtown Line"", ""Thomson-East Coast Line""]",True
18159,HAVELOCK MRT STATION,Exit 1,43806860EF6F95B6,20251202172807,HAVELOCK MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18160,HAVELOCK MRT STATION,Exit 2,2B4107CDD54FF45A,20251202172807,HAVELOCK MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18161,HAVELOCK MRT STATION,Exit 5,41415B22F604DBB1,20251202172807,HAVELOCK MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18162,HAVELOCK MRT STATION,Exit 4,F01A3E97C6F40606,20251202172807,HAVELOCK MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18163,CITY HALL MRT STATION,Exit D,0D2982825A7A63D7,20251202172807,CITY HALL MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
18164,CC9,E,D98C24C34886C2A7,20251202172807,,[],0,[],False
18165,CC9,F,C1F2BBD57BDE56E9,20251202172807,,[],0,[],False
18166,KATONG PARK MRT STATION,Exit 2,FC1CBA9301C10E50,20251202172807,KATONG PARK MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18167,KATONG PARK MRT STATION,Exit 1,15DB4306D5D96B25,20251202172807,KATONG PARK MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18168,MARINE PARADE MRT STATION,Exit 1,22754DFDE2D848CB,20251202172807,MARINE PARADE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18169,MARINE PARADE MRT STATION,Exit 2,52845A2DC274CA7C,20251202172807,MARINE PARADE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18170,MARINE PARADE MRT STATION,Exit 3,9CE48F9E4A0DF166,20251202172807,MARINE PARADE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18171,MARINE PARADE MRT STATION,Exit 4,0DF85BF8AB49FEC7,20251202172807,MARINE PARADE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18172,MARINE PARADE MRT STATION,Exit 6,732030E82EF855A4,20251202172807,MARINE PARADE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18173,MARINE PARADE MRT STATION,Exit 5,D4E2F934F7995156,20251202172807,MARINE PARADE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18174,MARINE TERRACE MRT STATION,Exit 4,48CC5428C44F3C52,20251202172807,MARINE TERRACE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18175,MARINE TERRACE MRT STATION,Exit 1,34B15330BE334750,20251202172807,MARINE TERRACE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18176,MARINE TERRACE MRT STATION,Exit 5,0A03D5F54F0F16EA,20251202172807,MARINE TERRACE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18177,MARINE TERRACE MRT STATION,Exit 6,58814986A4D00949,20251202172807,MARINE TERRACE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18178,MARINE TERRACE MRT STATION,Exit 2,5CB0B88DE39DABDE,20251202172807,MARINE TERRACE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18179,MARINE TERRACE MRT STATION,Exit 3,1ACC71BADD4F380E,20251202172807,MARINE TERRACE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18180,TANJONG RHU MRT STATION,Exit 1,96F40A3597110E95,20251202172807,TANJONG RHU MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18181,TANJONG RHU MRT STATION,Exit 2,E5EAE98FAAD310FA,20251202172807,TANJONG RHU MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18182,TANJONG KATONG MRT STATION,Exit 1,9EE3D3DBE4CA4419,20251202172807,TANJONG KATONG MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18183,TANJONG KATONG MRT STATION,Exit 2,20195B0C7E059151,20251202172807,TANJONG KATONG MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18184,SIGLAP MRT STATION,Exit 1,0CD4FE836F56EE89,20251202172807,SIGLAP MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18185,SIGLAP MRT STATION,Exit 2,8AD9E3CFFD77F7FC,20251202172807,SIGLAP MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18186,SIGLAP MRT STATION,Exit 3,5133D8768907FCBF,20251202172807,SIGLAP MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18187,SIGLAP MRT STATION,Exit 4,5449C62706BCB3AB,20251202172807,SIGLAP MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18188,BAYSHORE MRT STATION,Exit 1,CF6FB3FF74566524,20251202172807,BAYSHORE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18189,BAYSHORE MRT STATION,Exit 2,AA83FB2CE4CCFB86,20251202172807,BAYSHORE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18190,BAYSHORE MRT STATION,Exit 3,72CF4D8065313905,20251202172807,BAYSHORE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18191,BAYSHORE MRT STATION,Exit 4,934C58722E4ADC1A,20251202172807,BAYSHORE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18192,BAYSHORE MRT STATION,Exit 5,627189E55776A726,20251202172807,BAYSHORE MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18193,TANJONG KATONG MRT STATION,Exit 3,85C5F46F4FC53B6B,20251202172807,TANJONG KATONG MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18194,DT18,E,876C55E36105A859,20251202172807,,[],0,[],False
18195,DT4,2,DEBE61198CBF6328,20251202172807,,[],0,[],False
18196,DT18,D,1DD9022663718F32,20251202172807,,[],0,[],False
18197,DT4,1,BFFFA021E82FCF75,20251202172807,,[],0,[],False
18082,CITY HALL MRT STATION,Exit C,6F31D6D44E1CD68C,20251202172807,CITY HALL MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
18083,QUEENSTOWN MRT STATION,Exit C,45F7FB42BEF80E73,20251202172807,QUEENSTOWN MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
