address_key,query,latitude,longitude,x_svy21,y_svy21,matched_address,match_score,error
JURONG WEST|273A|JURONG WEST AVE 3,273A JURONG WEST AVE 3 SINGAPORE,1.351450361663234,103.7034852904214,13551.00542803202,37062.41678502038,273A JURONG WEST AVENUE 3 WENYA SINGAPORE 641273,3.0,
JURONG WEST|268B|BOON LAY DR,268B BOON LAY DR SINGAPORE,1.34749415546442,103.7079409281695,14046.84639635775,36624.93261037394,268B BOON LAY DRIVE BOON LAY COURT SINGAPORE 642268,4.5,
JURONG WEST|271C|JURONG WEST ST 24,271C JURONG WEST ST 24 SINGAPORE,1.350153144934014,103.7042931392915,13640.90252012387,36918.97202784382,271C JURONG WEST STREET 24 SINGAPORE 643271,3.0,
JURONG WEST|204|BOON LAY DR,204 BOON LAY DR SINGAPORE,1.344390406323551,103.7150977027405,14843.30123035982,36281.69533975981,204 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640204,4.5,
JURONG WEST|811|JURONG WEST ST 81,811 JURONG WEST ST 81 SINGAPORE,1.346334198639316,103.696531225915,12777.06249772385,36496.73846759647,811 JURONG WEST STREET 81 SINGAPORE 640811,3.0,
JURONG WEST|677C|JURONG WEST ST 64,677C JURONG WEST ST 64 SINGAPORE,1.345352692428221,103.7049599750332,13715.08607927337,36388.15725183673,677C JURONG WEST STREET 64 EDELWEISS@JURONG SINGAPORE 643677,3.0,
JURONG WEST|623|JURONG WEST ST 61,623 JURONG WEST ST 61 SINGAPORE,1.340327578921674,103.6982473100843,12968.00755844917,35832.54467346892,623 JURONG WEST STREET 61 SINGAPORE 640623,3.0,
JURONG WEST|674A|JURONG WEST ST 65,674A JURONG WEST ST 65 SINGAPORE,1.344461337041936,103.702315277328,13420.75424281322,36289.61111366563,674A JURONG WEST STREET 65 SINGAPORE 641674,3.0,
JURONG WEST|670A|JURONG WEST ST 65,670A JURONG WEST ST 65 SINGAPORE,1.34409724788485,103.7028606400669,13481.4451520564,36249.34864172526,670A JURONG WEST STREET 65 SINGAPORE 641670,3.0,
JURONG WEST|678D|JURONG WEST ST 64,678D JURONG WEST ST 64 SINGAPORE,1.344864895526624,103.703395356177,13540.95788003318,36334.2282404229,678D JURONG WEST STREET 64 EDELWEISS@JURONG SINGAPORE 644678,3.0,
JURONG WEST|677A|JURONG WEST ST 64,677A JURONG WEST ST 64 SINGAPORE,1.345630476164053,103.7050380254375,13723.77386837173,36418.8727779612,677A JURONG WEST STREET 64 EDELWEISS@JURONG SINGAPORE 641677,3.0,
JURONG WEST|365|CORPORATION DR,365 CORPORATION DR SINGAPORE,1.337725927156018,103.7201847192171,15409.3975789072,35544.743063692,365 CORPORATION DRIVE SINGAPORE 610365,4.5,
JURONG WEST|705|JURONG WEST ST 71,705 JURONG WEST ST 71 SINGAPORE,1.340912429457731,103.6946509903977,12567.77839861345,35897.2370101586,705 JURONG WEST STREET 71 SINGAPORE 640705,3.0,
JURONG WEST|539|JURONG WEST AVE 1,539 JURONG WEST AVE 1 SINGAPORE,1.350875715324215,103.7163532934057,14983.06945662666,36998.80244257115,539 JURONG WEST AVENUE 1 SINGAPORE 640539,3.0,
JURONG WEST|437|JURONG WEST AVE 1,437 JURONG WEST AVE 1 SINGAPORE,1.351571340785669,103.7239645715407,15830.12427785248,37075.68184995651,437 JURONG WEST AVENUE 1 SINGAPORE 640437,3.0,
JURONG WEST|644|JURONG WEST ST 61,644 JURONG WEST ST 61 SINGAPORE,1.339591890504056,103.6963576377046,12757.70221756678,35751.20745797642,644 JURONG WEST STREET 61 SINGAPORE 640644,3.0,
JURONG WEST|180|YUNG SHENG RD,180 YUNG SHENG RD SINGAPORE,1.333691421782861,103.7212663551901,15529.75204149075,35098.62173828296,180 YUNG SHENG ROAD CORPORATION SPRING SINGAPORE 610180,3.0,
JURONG WEST|408|JURONG WEST ST 42,408 JURONG WEST ST 42 SINGAPORE,1.354786334358135,103.7225639086771,15674.26223169453,37431.18715812452,408 JURONG WEST STREET 42 HONG KAH COURT SINGAPORE 640408,3.0,
JURONG WEST|553|JURONG WEST ST 42,553 JURONG WEST ST 42 SINGAPORE,1.353131925385622,103.7189436498166,15271.35934951715,37248.26940882579,553 JURONG WEST STREET 42 SINGAPORE 640553,3.0,
JURONG WEST|648A|JURONG WEST ST 61,648A JURONG WEST ST 61 SINGAPORE,1.338327808888905,103.6976379282783,12900.17749122623,35611.42346208915,648A JURONG WEST STREET 61 SINGAPORE 641648,3.0,
JURONG WEST|660A|JURONG WEST ST 64,660A JURONG WEST ST 64 SINGAPORE,1.335691637674085,103.7043016857016,13641.76924383827,35319.88838732429,660A JURONG WEST STREET 64 SINGAPORE 641660,3.0,
JURONG WEST|654B|JURONG WEST ST 61,654B JURONG WEST ST 61 SINGAPORE,1.336161152301844,103.6979399020967,12933.77083670721,35371.84313923121,654B JURONG WEST STREET 61 SINGAPORE 642654,3.0,
JURONG WEST|604|JURONG WEST ST 62,604 JURONG WEST ST 62 SINGAPORE,1.3386054995034,103.7000791814502,13171.86533451174,35642.11425927095,604 JURONG WEST STREET 62 SINGAPORE 640604,3.0,
JURONG WEST|263|BOON LAY DR,263 BOON LAY DR SINGAPORE,1.344941712797882,103.7070241833642,13944.80799876154,36342.7011268381,263 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640263,4.5,
JURONG WEST|989D|JURONG WEST ST 93,989D JURONG WEST ST 93 SINGAPORE,1.335775995409772,103.6954323234373,12654.70066246111,35329.26985807344,989D JURONG WEST STREET 93 SINGAPORE 644989,3.0,
JURONG WEST|274B|JURONG WEST ST 25,274B JURONG WEST ST 25 SINGAPORE,1.352865553053794,103.7032804819025,13528.22087034117,37218.90304780752,274B JURONG WEST STREET 25 WENYA SINGAPORE 642274,3.0,
JURONG WEST|601|JURONG WEST ST 62,601 JURONG WEST ST 62 SINGAPORE,1.339661774351036,103.70013784164,13178.39995005168,35758.91168894433,601 JURONG WEST STREET 62 SINGAPORE 640601,3.0,
JURONG WEST|410|JURONG WEST ST 42,410 JURONG WEST ST 42 SINGAPORE,1.353673527602888,103.7263842876712,16099.42213087529,37308.11935240962,410 JURONG WEST STREET 42 SINGAPORE 640410,3.0,
JURONG WEST|828A|JURONG WEST ST 81,828A JURONG WEST ST 81 SINGAPORE,1.345021981384227,103.6935261292519,12442.61910549086,36351.65872474201,828A JURONG WEST STREET 81 SINGAPORE 641828,3.0,
JURONG WEST|669C|JURONG WEST ST 64,669C JURONG WEST ST 64 SINGAPORE,1.343507819063191,103.7028157603031,13476.44703017362,36184.17271345854,669C JURONG WEST STREET 64 SINGAPORE 643669,3.0,
JURONG WEST|160|YUNG PING RD,160 YUNG PING RD SINGAPORE,1.32913047297774,103.7215020898849,15555.96402458567,34594.2932338398,160 YUNG PING ROAD SINGAPORE 610160,3.0,
JURONG WEST|606|JURONG WEST ST 65,606 JURONG WEST ST 65 SINGAPORE,1.337936442671565,103.6992827895762,13083.2311437726,35568.1380055435,606 JURONG WEST STREET 65 SINGAPORE 640606,3.0,
JURONG WEST|666A|JURONG WEST ST 65,666A JURONG WEST ST 65 SINGAPORE,1.339767999961623,103.7013798053297,13316.61818314157,35770.65012758598,666A JURONG WEST STREET 65 SINGAPORE 641666,3.0,
KALLANG/WHAMPOA|6|BEACH RD,6 BEACH RD SINGAPORE,1.303992316909165,103.8644192518039,31461.22061153408,31814.38472142816,6 BEACH ROAD BEACH ROAD GARDENS SINGAPORE 190006,3.0,
KALLANG/WHAMPOA|32|JLN BAHAGIA,32 JLN BAHAGIA SINGAPORE,1.326132071037423,103.8580967170282,30757.55594404321,34262.47737500444,32 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320032,3.0,
KALLANG/WHAMPOA|63|KALLANG BAHRU,63 KALLANG BAHRU SINGAPORE,1.321000208512047,103.8683213838557,31895.4659908507,33695.03597779758,63 KALLANG BAHRU SINGAPORE 330063,6.0,
KALLANG/WHAMPOA|24|BENDEMEER RD,24 BENDEMEER RD SINGAPORE,1.31862347782978,103.8623243551665,31228.05900810752,33432.22067938373,24 BENDEMEER ROAD BENDEMEER VILLE SINGAPORE 330024,3.0,
KALLANG/WHAMPOA|684|RACE COURSE RD,684 RACE COURSE RD SINGAPORE,1.31430707569497,103.8566595383551,30597.62476095837,32954.92844603583,684 RACE COURSE ROAD SINGAPORE 210684,3.0,
KALLANG/WHAMPOA|12|UPP BOON KENG RD,12 UPP BOON KENG RD SINGAPORE,1.314230663067194,103.8700611476036,32089.09554931987,32946.49705702625,12 UPPER BOON KENG ROAD BOON KENG VILLE SINGAPORE 380012,3.0,
KALLANG/WHAMPOA|65|KALLANG BAHRU,65 KALLANG BAHRU SINGAPORE,1.319695471546143,103.8683649646035,31900.31813024823,33550.76490466483,65 KALLANG BAHRU SINGAPORE 330065,6.0,
KALLANG/WHAMPOA|20|ST. GEORGE'S RD,20 ST. GEORGE'S RD SINGAPORE,,,,,,,No geocoding result
KALLANG/WHAMPOA|801|FRENCH RD,801 FRENCH RD SINGAPORE,1.307362418366464,103.8604724351638,31021.97193450853,32187.02815546095,801 FRENCH ROAD SINGAPORE 200801,3.0,
KALLANG/WHAMPOA|10|GLOUCESTER RD,10 GLOUCESTER RD SINGAPORE,1.313916587219659,103.8522097697389,30102.40852381755,32911.74605197273,10 GLOUCESTER ROAD FARRER PARK GARDENS SINGAPORE 210010,3.0,
KALLANG/WHAMPOA|14|KG ARANG RD,14 KG ARANG RD SINGAPORE,,,,,,,No geocoding result
KALLANG/WHAMPOA|59|JLN MA'MOR,59 JLN MA'MOR SINGAPORE,1.32810958408436,103.8571256852891,30649.48783114273,34481.13958511874,59 JALAN MA'MOR SINGAPORE 320059,3.0,
KALLANG/WHAMPOA|30|JLN BAHAGIA,30 JLN BAHAGIA SINGAPORE,1.32574105577943,103.8581082546404,30758.84039620031,34219.24092232436,30 JALAN BAHAGIA WHAMPOA VISTA SINGAPORE 320030,3.0,
KALLANG/WHAMPOA|9|GLOUCESTER RD,9 GLOUCESTER RD SINGAPORE,1.313586166361111,103.8516999238592,30045.66782859247,32875.20938722044,9 GLOUCESTER ROAD FARRER PARK GARDENS SINGAPORE 210009,3.0,
KALLANG/WHAMPOA|121|MCNAIR RD,121 MCNAIR RD SINGAPORE,1.318967939978253,103.8563419949788,30562.2804731559,33470.30258524045,121 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320121,3.0,
KALLANG/WHAMPOA|466|CRAWFORD LANE,466 CRAWFORD LANE SINGAPORE,1.305084429848,103.8625990066124,31258.64253555518,31935.14253516309,466 CRAWFORD LANE CRAWFORD COURT SINGAPORE 190466,6.0,
KALLANG/WHAMPOA|69|MOULMEIN RD,69 MOULMEIN RD SINGAPORE,1.318951762331653,103.8505179725925,29914.12386752106,33468.50851104222,69 MOULMEIN ROAD MOULMEIN VIEW SINGAPORE 300069,3.0,
KALLANG/WHAMPOA|52|KENT RD,52 KENT RD SINGAPORE,1.280596876127584,103.7904600408067,23230.19251911715,29227.45612575114,52 SOUTH BUONA VISTA ROAD KENT RIDGE HILL RESIDENCES SINGAPORE 118168,3.0,
KALLANG/WHAMPOA|59C|GEYLANG BAHRU,59C GEYLANG BAHRU SINGAPORE,1.322210757111377,103.8685002801426,31915.37348588556,33828.89253389649,59C GEYLANG BAHRU SINGAPORE 332059,6.0,
KALLANG/WHAMPOA|37|CAMBRIDGE RD,37 CAMBRIDGE RD SINGAPORE,1.316866481296573,103.8493635830144,29785.65310563985,33237.92797965929,37 CAMBRIDGE ROAD SINGAPORE 210037,3.0,
KALLANG/WHAMPOA|39|CAMBRIDGE RD,39 CAMBRIDGE RD SINGAPORE,1.316338072576098,103.8484684839929,29686.03762987256,33179.49863362312,39 CAMBRIDGE ROAD SINGAPORE 210039,3.0,
KALLANG/WHAMPOA|53|GEYLANG BAHRU,53 GEYLANG BAHRU SINGAPORE,1.324322313364205,103.8681595650353,31877.45200034138,34062.37709670886,53 GEYLANG BAHRU GEYLANG BAHRU RIVERPOINT SINGAPORE 330053,6.0,
KALLANG/WHAMPOA|113|WHAMPOA RD,113 WHAMPOA RD SINGAPORE,1.325833303641522,103.8571793199753,30655.45925031044,34229.44020372629,113 WHAMPOA ROAD WHAMPOA GARDENS SINGAPORE 320113,3.0,
KALLANG/WHAMPOA|13|ST. GEORGE'S RD,13 ST. GEORGE'S RD SINGAPORE,,,,,,,No geocoding result
KALLANG/WHAMPOA|104|WHAMPOA DR,104 WHAMPOA DR SINGAPORE,1.320799591238311,103.8533277854204,30226.82685669791,33672.83429066837,104 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323104,4.5,
KALLANG/WHAMPOA|103|AH HOOD RD,103 AH HOOD RD SINGAPORE,1.327962674837856,103.844826964123,29280.76579368115,34464.88534491509,103 AH HOOD ROAD AH HOOD GARDENS SINGAPORE 320103,3.0,
MARINE PARADE|58|MARINE TER,58 MARINE TER SINGAPORE,1.306117812534505,103.9140260293546,36981.99656836316,32049.53387200646,58 MARINE TERRACE MARINE TERRACE HAVEN SINGAPORE 440058,4.5,
MARINE PARADE|75|MARINE DR,75 MARINE DR SINGAPORE,1.303370328902757,103.9074399568805,36249.03582211211,31745.70845218562,75 MARINE DRIVE MARINE DRIVE VIEW SINGAPORE 440075,4.5,
MARINE PARADE|1|MARINE TER,1 MARINE TER SINGAPORE,1.304829021877793,103.918614976369,37492.70934727229,31907.04273792356,1 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440001,4.5,
PASIR RIS|107|PASIR RIS ST 12,107 PASIR RIS ST 12 SINGAPORE,1.367509667093176,103.9575189178074,41822.01787618548,38838.14413636923,107 PASIR RIS STREET 12 SINGAPORE 510107,3.0,
PASIR RIS|765|PASIR RIS ST 71,765 PASIR RIS ST 71 SINGAPORE,1.376702330766457,103.9347471565157,39287.74612856563,39854.50464979187,765 PASIR RIS STREET 71 SINGAPORE 510765,3.0,
PASIR RIS|559|PASIR RIS ST 51,559 PASIR RIS ST 51 SINGAPORE,1.36646097090436,103.9516986933143,41174.30100381747,38722.15168372355,559 PASIR RIS STREET 51 SINGAPORE 510559,3.0,
PASIR RIS|767|PASIR RIS ST 71,767 PASIR RIS ST 71 SINGAPORE,1.375645446608945,103.9358638468684,39412.02510764916,39737.64489834197,767 PASIR RIS STREET 71 SINGAPORE 510767,3.0,
PASIR RIS|641|PASIR RIS DR 1,641 PASIR RIS DR 1 SINGAPORE,1.376417066903953,103.9395942086743,39827.16509350017,39822.98505468108,641 PASIR RIS DRIVE 1 SINGAPORE 510641,3.0,
PASIR RIS|429|PASIR RIS DR 6,429 PASIR RIS DR 6 SINGAPORE,1.370073684959539,103.9567308771727,41734.30362027511,39121.65631883405,429 PASIR RIS DRIVE 6 SINGAPORE 510429,3.0,
PASIR RIS|627|PASIR RIS DR 3,627 PASIR RIS DR 3 SINGAPORE,1.379626863325754,103.9405820323783,39937.08182350639,40177.91357615031,627 PASIR RIS DRIVE 3 SINGAPORE 510627,3.0,
PASIR RIS|775|PASIR RIS ST 71,775 PASIR RIS ST 71 SINGAPORE,1.374091376267882,103.9371340127691,39553.38654977549,39565.80952913687,775 PASIR RIS STREET 71 SINGAPORE 510775,3.0,
PASIR RIS|626|PASIR RIS DR 3,626 PASIR RIS DR 3 SINGAPORE,1.379800854741727,103.9409187573915,39974.55428351183,40197.15438857488,626 PASIR RIS DRIVE 3 SINGAPORE 510626,3.0,
PASIR RIS|521|PASIR RIS ST 52,521 PASIR RIS ST 52 SINGAPORE,1.373580842173046,103.9443650203096,40358.11274595559,39509.39333696663,521 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510521,3.0,
PASIR RIS|216|PASIR RIS ST 21,216 PASIR RIS ST 21 SINGAPORE,1.369022771852747,103.960913196589,42199.75238507893,39005.47578093782,216 PASIR RIS STREET 21 SINGAPORE 510216,3.0,
PASIR RIS|440|PASIR RIS DR 4,440 PASIR RIS DR 4 SINGAPORE,1.369008093184441,103.9586966036304,41953.07182886917,39003.83967534453,440 PASIR RIS DRIVE 4 SINGAPORE 510440,3.0,
PASIR RIS|414|PASIR RIS DR 6,414 PASIR RIS DR 6 SINGAPORE,1.372445580965682,103.9561499238281,41669.63695083465,39383.92579469644,414 PASIR RIS DRIVE 6 SINGAPORE 510414,3.0,
PASIR RIS|640|PASIR RIS DR 1,640 PASIR RIS DR 1 SINGAPORE,1.375784655284934,103.9404302206696,39920.20615132805,39753.06023110822,640 PASIR RIS DRIVE 1 SINGAPORE 510640,3.0,
PASIR RIS|725|PASIR RIS ST 72,725 PASIR RIS ST 72 SINGAPORE,1.381187025538625,103.9358440672532,39409.79750511982,40350.40542765334,725 PASIR RIS STREET 72 SINGAPORE 510725,3.0,
PASIR RIS|234|PASIR RIS DR 4,234 PASIR RIS DR 4 SINGAPORE,1.373288036501354,103.9618300019612,42301.75670092553,39477.11368251406,234 PASIR RIS DRIVE 4 SINGAPORE 510234,3.0,
PASIR RIS|568|PASIR RIS ST 51,568 PASIR RIS ST 51 SINGAPORE,1.368749382808479,103.9489128048887,40864.25209306087,38975.17804379202,568 PASIR RIS STREET 51 SINGAPORE 510568,3.0,
PASIR RIS|709|PASIR RIS DR 10,709 PASIR RIS DR 10 SINGAPORE,1.381761718034586,103.9385779701689,39714.04404339753,40413.96540880576,709 PASIR RIS DRIVE 10 SINGAPORE 510709,3.0,
PASIR RIS|487|PASIR RIS DR 4,487 PASIR RIS DR 4 SINGAPORE,1.374941286653427,103.9605900389198,42163.75394561235,39659.91474873573,487 PASIR RIS DRIVE 4 SINGAPORE 510487,3.0,
PASIR RIS|752|PASIR RIS ST 71,752 PASIR RIS ST 71 SINGAPORE,1.377835206395721,103.9345825191183,39269.41868281644,39979.77169693634,752 PASIR RIS STREET 71 SINGAPORE 510752,3.0,
PASIR RIS|745|PASIR RIS ST 71,745 PASIR RIS ST 71 SINGAPORE,1.378368761468177,103.9355882055008,39381.33667137008,40038.77437912114,745 PASIR RIS STREET 71 SINGAPORE 510745,3.0,
PASIR RIS|407|PASIR RIS DR 6,407 PASIR RIS DR 6 SINGAPORE,1.373627572296054,103.954517357402,41487.94523648452,39514.6154116597,407 PASIR RIS DRIVE 6 SINGAPORE 510407,3.0,
PASIR RIS|194|PASIR RIS ST 12,194 PASIR RIS ST 12 SINGAPORE,1.36598903322535,103.9596752913323,42062.00578771159,38670.01229711622,194 PASIR RIS STREET 12 SINGAPORE 510194,3.0,
PASIR RIS|576|PASIR RIS ST 53,576 PASIR RIS ST 53 SINGAPORE,1.373245129972468,103.9467016554837,40618.153802054,39472.28412303329,576 PASIR RIS STREET 53 SINGAPORE 510576,3.0,
PASIR RIS|248|PASIR RIS ST 21,248 PASIR RIS ST 21 SINGAPORE,1.370603757369561,103.9630195953495,42434.16027273424,39180.30613686331,248 PASIR RIS STREET 21 SINGAPORE 510248,3.0,
PASIR RIS|240|PASIR RIS ST 21,240 PASIR RIS ST 21 SINGAPORE,1.373368723476003,103.9627969748073,42409.36870557908,39486.04146645591,240 PASIR RIS STREET 21 SINGAPORE 510240,3.0,
PASIR RIS|210|PASIR RIS ST 21,210 PASIR RIS ST 21 SINGAPORE,1.367031279281486,103.9616275434148,42279.26253427006,38785.27035767213,210 PASIR RIS STREET 21 SINGAPORE 510210,3.0,
PASIR RIS|241|PASIR RIS ST 21,241 PASIR RIS ST 21 SINGAPORE,1.373016186391894,103.9623682517124,42361.65906865615,39447.05702986009,241 PASIR RIS STREET 21 SINGAPORE 510241,3.0,
PASIR RIS|247|PASIR RIS ST 21,247 PASIR RIS ST 21 SINGAPORE,1.370733790684762,103.9624580148094,42371.66224379093,39194.68121956661,247 PASIR RIS STREET 21 SINGAPORE 510247,3.0,
PASIR RIS|157|PASIR RIS ST 13,157 PASIR RIS ST 13 SINGAPORE,1.364304859800415,103.9626666318029,42394.91713568103,38483.80220842362,157 PASIR RIS STREET 13 SINGAPORE 510157,3.0,
PASIR RIS|204|PASIR RIS ST 21,204 PASIR RIS ST 21 SINGAPORE,1.367497501486519,103.962384353702,42363.48389512673,38836.8274790775,204 PASIR RIS STREET 21 SINGAPORE 510204,3.0,
PASIR RIS|538|PASIR RIS ST 51,538 PASIR RIS ST 51 SINGAPORE,1.369589558458322,103.9502893886283,41017.44504787866,39068.08801098354,538 PASIR RIS STREET 51 SINGAPORE 510538,3.0,
PASIR RIS|715|PASIR RIS ST 72,715 PASIR RIS ST 72 SINGAPORE,1.382977902217226,103.9370544626312,39544.4907893613,40548.43764596246,715 PASIR RIS STREET 72 SINGAPORE 510715,3.0,
PASIR RIS|547|PASIR RIS ST 51,547 PASIR RIS ST 51 SINGAPORE,1.36896148160911,103.9533573708204,41358.87855853979,38998.65519348718,547 PASIR RIS STREET 51 SINGAPORE 510547,3.0,
PUNGGOL|165A|PUNGGOL CTRL,165A PUNGGOL CTRL SINGAPORE,1.394998966322609,103.9147543303621,37062.72064530943,41877.57052278146,165A PUNGGOL CENTRAL SINGAPORE 821165,3.0,
PUNGGOL|105C|EDGEFIELD PLAINS,105C EDGEFIELD PLAINS SINGAPORE,1.397672035371294,103.9055987679018,36043.81813581009,42173.11192840524,105C EDGEFIELD PLAINS SINGAPORE 823105,6.0,
PUNGGOL|201D|PUNGGOL FIELD,201D PUNGGOL FIELD SINGAPORE,1.399684320722095,103.9033780570724,35796.67596258037,42395.61293609068,201D PUNGGOL FIELD SINGAPORE 824201,6.0,
PUNGGOL|114|EDGEFIELD PLAINS,114 EDGEFIELD PLAINS SINGAPORE,1.395799717831218,103.9075555987288,36261.59388748463,41966.08715267107,114 EDGEFIELD PLAINS SINGAPORE 820114,6.0,
PUNGGOL|306A|PUNGGOL PL,306A PUNGGOL PL SINGAPORE,1.40609259284715,103.9053953096767,36021.14729493391,43104.21461440623,306A PUNGGOL PLACE MY FIRST SKOOL SINGAPORE 821306,4.5,
PUNGGOL|269A|PUNGGOL FIELD,269A PUNGGOL FIELD SINGAPORE,1.403149046841309,103.8989757565015,35306.7482686257,42778.71090143174,269A PUNGGOL FIELD PUNGGOL SAPPHIRE SINGAPORE 821269,6.0,
PUNGGOL|273A|PUNGGOL PL,273A PUNGGOL PL SINGAPORE,1.402284311615451,103.9021042786042,35654.91307618562,42683.10278563574,273A PUNGGOL PLACE PUNGGOL REGALIA SINGAPORE 821273,4.5,
PUNGGOL|135|EDGEDALE PLAINS,135 EDGEDALE PLAINS SINGAPORE,1.392092061598452,103.9100224803542,36536.13854414504,41556.12175104953,135 EDGEDALE PLAINS SINGAPORE 820135,6.0,
PUNGGOL|126B|EDGEDALE PLAINS,126B EDGEDALE PLAINS SINGAPORE,1.394548891103767,103.9111061683285,36656.72991423681,41827.7897082679,126B EDGEDALE PLAINS SINGAPORE 822126,6.0,
PUNGGOL|183|EDGEFIELD PLAINS,183 EDGEFIELD PLAINS SINGAPORE,1.398810030851783,103.9098456125038,36516.43130209111,42298.96078673378,183 EDGEFIELD PLAINS SINGAPORE 820183,6.0,
PUNGGOL|107A|EDGEFIELD PLAINS,107A EDGEFIELD PLAINS SINGAPORE,1.39719879396476,103.9068257856638,36180.37050987873,42120.78748334572,107A EDGEFIELD PLAINS SINGAPORE 821107,6.0,
PUNGGOL|165B|PUNGGOL CTRL,165B PUNGGOL CTRL SINGAPORE,1.395128032145931,103.9144671261669,37030.75810852367,41891.84087825939,165B PUNGGOL CENTRAL SINGAPORE 822165,3.0,
PUNGGOL|105D|EDGEFIELD PLAINS,105D EDGEFIELD PLAINS SINGAPORE,1.397175308959258,103.9052295931451,36002.73558311816,42118.18513290957,105D EDGEFIELD PLAINS SINGAPORE 824105,6.0,
PUNGGOL|178|EDGEFIELD PLAINS,178 EDGEFIELD PLAINS SINGAPORE,1.399406544398816,103.9084309987735,36359.00158625189,42364.91520754062,178 EDGEFIELD PLAINS SINGAPORE 820178,6.0,
PUNGGOL|193|EDGEFIELD PLAINS,193 EDGEFIELD PLAINS SINGAPORE,1.399967929362204,103.9090130027894,36423.76883620303,42426.99245097488,193 EDGEFIELD PLAINS SINGAPORE 820193,6.0,
PUNGGOL|651|PUNGGOL CTRL,651 PUNGGOL CTRL SINGAPORE,1.396866833419131,103.915410431349,37135.72883811407,42084.112554444,651 PUNGGOL CENTRAL EASTDALE SINGAPORE 820651,3.0,
PUNGGOL|274B|PUNGGOL PL,274B PUNGGOL PL SINGAPORE,1.40311625745814,103.9022873668538,35675.28560852259,42775.09581452794,274B PUNGGOL PLACE LITTLE MIGHTY ME PTE. LTD. SINGAPORE 822274,4.5,
PUNGGOL|191|PUNGGOL CTRL,191 PUNGGOL CTRL SINGAPORE,1.399512504636247,103.9097527326469,36506.09248528443,42376.63651450351,191 PUNGGOL CENTRAL SINGAPORE 820191,3.0,
QUEENSTOWN|113|C'WEALTH CRES,113 C'WEALTH CRES SINGAPORE,,,,,,,No geocoding result
QUEENSTOWN|3|DOVER RD,3 DOVER RD SINGAPORE,1.303735920795442,103.7824437895432,22338.09984616004,31786.06962802075,3 DOVER ROAD DOVER COURT SINGAPORE 130003,3.0,
QUEENSTOWN|31|HOLLAND CL,31 HOLLAND CL SINGAPORE,1.306975268327616,103.7970803292515,23967.01866849605,32144.23189006746,31 HOLLAND CLOSE SINGAPORE 270031,4.5,
QUEENSTOWN|13|HOLLAND DR,13 HOLLAND DR SINGAPORE,1.30936039548607,103.7932050676817,23535.74212436285,32407.97360065766,13 HOLLAND DRIVE HOLLAND VISTA SINGAPORE 271013,4.5,
QUEENSTOWN|9|HOLLAND AVE,9 HOLLAND AVE SINGAPORE,1.307555925634111,103.794443576453,23673.57347208355,32208.44239072502,9 HOLLAND AVENUE SINGAPORE 272009,4.5,
QUEENSTOWN|53|STIRLING RD,53 STIRLING RD SINGAPORE,1.296646199262382,103.8036194020489,24694.74347731564,31002.08692858554,53 STIRLING ROAD SINGAPORE 141053,3.0,
QUEENSTOWN|10|HOLLAND AVE,10 HOLLAND AVE SINGAPORE,1.308149971047925,103.7942751849253,23654.83407907654,32274.1291820202,10 HOLLAND AVENUE HOLLAND VISTA SINGAPORE 271010,4.5,
QUEENSTOWN|15|GHIM MOH RD,15 GHIM MOH RD SINGAPORE,1.309143842562207,103.7884199186253,23003.19934916496,32384.03731592,15 GHIM MOH ROAD SINGAPORE 270015,3.0,
QUEENSTOWN|56|STRATHMORE AVE,56 STRATHMORE AVE SINGAPORE,1.293360742695269,103.8098569669337,25388.92612381466,30638.79076248221,56 STRATHMORE AVENUE SINGAPORE 140056,4.5,
QUEENSTOWN|181|STIRLING RD,181 STIRLING RD SINGAPORE,1.294382131983183,103.8055602464941,24910.73962288816,30751.73556211405,181 STIRLING ROAD STIRLING RISE SINGAPORE 140181,3.0,
QUEENSTOWN|182|STIRLING RD,182 STIRLING RD SINGAPORE,1.295382633284047,103.8049623820304,24844.20375411306,30862.36658626795,182 STIRLING ROAD STIRLING RISE SINGAPORE 140182,3.0,
QUEENSTOWN|61A|STRATHMORE AVE,61A STRATHMORE AVE SINGAPORE,1.293860988785465,103.811583887322,25581.11786225345,30694.10368664563,61A STRATHMORE AVENUE STRATHMORE GREEN SINGAPORE 142061,4.5,
QUEENSTOWN|49|STRATHMORE AVE,49 STRATHMORE AVE SINGAPORE,1.294021642813411,103.8082128016662,25205.94550791383,30711.87144710682,49 STRATHMORE AVENUE FORFAR HEIGHTS SINGAPORE 140049,4.5,
QUEENSTOWN|62A|STRATHMORE AVE,62A STRATHMORE AVE SINGAPORE,1.294386975205617,103.8114264897813,25563.60138659179,30752.26470700651,62A STRATHMORE AVENUE STRATHMORE GREEN SINGAPORE 142062,4.5,
SEMBAWANG|478|SEMBAWANG DR,478 SEMBAWANG DR SINGAPORE,1.452452221363636,103.8164884603301,26127.07773846947,48230.31222666428,478 SEMBAWANG DRIVE SINGAPORE 750478,4.5,
