postal_code,count
314079,19
320110,19
320121,19
321017,19
321107,19
330049,19
350113,19
350139,19
350143,19
360015,19
370019,19
370047,19
370057,19
370062,19
370066,19
370069,19
380015,19
380128,19
384002,19
390032,19
390060,19
391028,19
400011,19
400016,19
400024,19
400025,19
400036,19
400301,19
400330,19
403002,19
431007,19
440006,19
440020,19
460003,19
460023,19
460107,19
460109,19
460110,19
460117,19
460126,19
460128,19
460129,19
460138,19
460405,19
460421,19
460524,19
460548,19
461220,19
462221,19
463807,19
464029,19
470121,19
470601,19
470613,19
470717,19
470766,19
471748,19
473748,19
510483,19
510514,19
510626,19
510749,19
512528,19
513525,19
513526,19
520102,19
520149,19
520150,19
520265,19
520340,19
520359,19
520458,19
520467,19
520733,19
520735,19
520803,19
520855,19
520871,19
520894,19
521110,19
521151,19
521221,19
521234,19
521245,19
521868,19
522256,19
522871,19
523518,19
523871,19
530005,19
530023,19
530144,19
530249,19
530302,19
530309,19
530317,19
530357,19
530446,19
530449,19
530512,19
530631,19
530704,19
530911,19
531477,19
533477,19
533978,19
536980,19
540102,19
540140,19
540236,19
541116,19
541209,19
541213,19
541312,19
541321,19
542164,19
542207,19
542261,19
542291,19
542303,19
542306,19
542309,19
542329,19
542334,19
542336,19
543184,19
543271,19
543279,19
543296,19
543302,19
543326,19
543327,19
544314,19
547207,19
550147,19
550255,19
550306,19
550323,19
550540,19
560128,19
560154,19
560172,19
560219,19
560235,19
560346,19
560350,19
560351,19
560354,19
560404,19
560418,19
560440,19
560501,19
560505,19
560542,19
560577,19
560605,19
560608,19
560611,19
560642,19
560650,19
570115,19
570190,19
570313,19
590011,19
590014,19
600064,19
600229,19
600231,19
600243,19
600249,19
600250,19
600252,19
600304,19
600308,19
600316,19
600410,19
601287,19
610114,19
611337,19
612175,19
612338,19
613138,19
640408,19
640437,19
640556,19
640617,19
640636,19
640644,19
640689,19
640813,19
641271,19
641650,19
641672,19
641676,19
641989,19
642183,19
642653,19
642660,19
643273,19
643652,19
643654,19
643671,19
643678,19
644648,19
644656,19
644660,19
644668,19
644669,19
650113,19
650146,19
650161,19
650164,19
650171,19
650206,19
650265,19
650272,19
650289,19
650304,19
650322,19
650325,19
650507,19
650523,19
650537,19
651290,19
653288,19
653289,19
670204,19
670221,19
670450,19
670460,19
670473,19
671443,19
671548,19
672550,19
674547,19
680204,19
680443,19
680471,19
680613,19
680626,19
680660,19
680681,19
681484,19
681690,19
682166,19
682484,19
682687,19
683688,19
684488,19
684489,19
684490,19
684684,19
730033,19
730130,19
730149,19
730513,19
730520,19
730544,19
730546,19
730551,19
730575,19
730607,19
730619,19
730650,19
730724,19
730729,19
730764,19
730816,19
730854,19
730874,19
731689,19
731690,19
732897,19
734681,19
736690,19
