blk_no,postal_code,entity_id,latitude,longitude,bus_stop_num,bus_roof_num,bus_stop_latitude,bus_stop_longitude,euclidean_distance_to_nearest_bus_stop_km,nearest_bus_stop_estimated_walking_km,walking_time_to_nearest_bus_stop_mins
642A,821642,4818,1.3981897380771944,103.91668622387158,65321,NIL,1.399335565124198,103.91663719059133,0.1277,0.1532,1.92
918,530918,574,1.3756023808294329,103.88352895680839,64601,B06,1.3755032617160987,103.88456325020243,0.1156,0.1388,1.73
634A,671634,2210,1.3858473197817005,103.75770723578921,44069,B06,1.385893112264664,103.7571051949717,0.0672,0.0806,1.01
256,540256,6509,1.394002173039781,103.89919339961514,67249,B07,1.3938350209849693,103.89852354613184,0.0768,0.0922,1.15
220,520220,13171,1.3557033082210552,103.95207935197112,76211,B07,1.3567013956822165,103.95114869711688,0.1519,0.1823,2.28
421,530421,4422,1.3754114787151364,103.89477332276674,64421,B07,1.3750869340131182,103.89515936810943,0.0561,0.0674,0.84
986C,643986,2976,1.3369666312334207,103.69568809980575,22469,B08,1.3364165670681503,103.696379753696,0.0984,0.118,1.48
184,510184,6904,1.3652186784819689,103.96021092884736,78181,B03,1.36472956633172,103.95910545379998,0.1345,0.1614,2.02
26,160026,3712,1.28821545720268,103.82843368459099,10231,B05,1.2904027860755383,103.82767699309366,0.2576,0.3092,3.86
30,320030,3255,1.3257114461861998,103.85809635006554,52451,B01,1.325268846981966,103.85738694837747,0.0931,0.1117,1.4
554A,731554,2109,1.4325259035237534,103.79634605205574,47511,B03,1.4319225339748758,103.7964501580515,0.0682,0.0818,1.02
409,520409,10986,1.3590847944648177,103.94510968693731,76399,B01,1.3585841681992143,103.9472079285574,0.2401,0.2881,3.6
895B,731895,11249,1.4356278183938465,103.79172297792877,47589,B05,1.4349219839491358,103.79196357720706,0.083,0.0996,1.25
691A,681691,11675,1.4011475826481004,103.751598944546,45439,B01,1.4012279818181965,103.75114461329777,0.0513,0.0616,0.77
2,461002,10544,1.326926914044222,103.9226740374642,84559,B03,1.3283323357172347,103.9228042532727,0.1571,0.1885,2.36
31,600031,10099,1.320303383491641,103.73895677471481,20179,B24,1.3199743206279917,103.7391754794418,0.044,0.0528,0.66
49A,331049,4860,1.3238691977132515,103.866330039733,60161,B15,1.3248145901042814,103.86560897866453,0.1323,0.1588,1.99
216,560216,3639,1.366251535767583,103.84152061586074,54611,B11,1.3648779839201957,103.84061820443385,0.1829,0.2195,2.74
339,560339,7612,1.3649965511033064,103.84915780516393,54081,B07,1.363579977827534,103.84793627778312,0.2082,0.2498,3.12
213,640213,2308,1.34942268999302,103.71284328654444,21249,B02,1.3495576566108078,103.71242713799342,0.0487,0.0584,0.73
443,760443,6993,1.423693909568743,103.84496388040736,59639,NIL,1.4231882459700416,103.84411468650868,0.11,0.132,1.65
222,570222,4340,1.3580443413002143,103.8481836303566,53241,B06,1.3560947258951968,103.84991665171442,0.2903,0.3484,4.36
624A,641624,3243,1.3410692319565243,103.69846276772236,22249,B02,1.3401627475366455,103.69859181183774,0.1019,0.1223,1.53
22,600022,7982,1.3228090482779034,103.73984839594347,20239,B06,1.3225191143709873,103.73946248801312,0.0537,0.0645,0.81
302,550302,5998,1.3531478340596834,103.86712537979149,66369,B04,1.3535618933143616,103.86822015180897,0.1303,0.1563,1.95
625A,681625,11567,1.3982446311154055,103.74673157998319,45339,B02,1.398972355994171,103.74600795191714,0.1142,0.1371,1.71
201,820201,9055,1.3997191406039984,103.90375934768045,65209,NIL,1.400436648863423,103.90378689105692,0.0799,0.0959,1.2
20,310020,11054845,1.3349288538945552,103.85720694950973,52311,B01,1.3343430805566343,103.85727492323208,0.0656,0.0788,0.98
38A,401038,12928,1.3212871029314681,103.90017999183623,82009,NIL,1.3193923286128422,103.90173666106625,0.273,0.3275,4.09
17A,091017,4994,1.2772674752576172,103.82145540175661,14269,B01,1.2775787364412479,103.81999775086263,0.1659,0.1991,2.49
121B,752121,11054056,1.4479071756410955,103.83403100488505,58521,B03,1.4481451808063102,103.83262861138424,0.1583,0.19,2.37
161C,683161,12914,1.380538085968042,103.75849909927518,44041,B01,1.380819998514239,103.76038160872508,0.2118,0.2542,3.18
19,310019,11054843,1.3353078269422045,103.85644256384283,52341,B05,1.3362252836593966,103.85565409390438,0.1346,0.1616,2.02
21,310021,11054844,1.335379028905954,103.85756564642051,52481,B02,1.3352225774975628,103.85855503659276,0.1115,0.1338,1.67
517,550517,5347,1.3712869442483426,103.8741168563027,66101,B01,1.3709308491934102,103.87334787538121,0.0943,0.1132,1.41
162,140162,3657,1.2922071562027242,103.80283154638812,11579,B01,1.2925541903431048,103.80310566791547,0.0492,0.0591,0.74
625B,672625,350,1.3861271501797114,103.76028864859937,44819,B06,1.3870808375414274,103.76002123038752,0.1103,0.1323,1.65
874,520874,10295,1.3535856932361183,103.93208819717238,75111,B02,1.3530614134460548,103.93195112262035,0.0603,0.0724,0.9
127C,163127,10968,1.2815893299906242,103.83003641708493,10121,UNK,1.282619281641266,103.82892502057433,0.1687,0.2024,2.53
104A,341104,11765,1.3353839827286451,103.87077056353941,61029,B06,1.3359000687043983,103.8705065920253,0.0645,0.0774,0.97
924,530924,8052,1.3763067341537825,103.88211019115542,64251,B03,1.3771483314640511,103.8821992590094,0.0942,0.1131,1.41
731,760731,1503,1.4283788489364613,103.83110897437322,59309,B23,1.4282940050649264,103.83060960658969,0.0564,0.0676,0.85
678,640678,6567,1.345371389935263,103.70414810705992,22411,B02,1.3463079236831583,103.70387348520538,0.1086,0.1304,1.63
499,640499,10650,1.348637721009489,103.7250476747431,28581,B07,1.3491757939646387,103.72566366107716,0.091,0.1092,1.37
4A,432004,6960,1.3023531710963279,103.88389143988172,91091,B08,1.3032897125165381,103.88435841781136,0.1165,0.1398,1.75
128,380128,9479,1.3184904819561372,103.88757071670129,81219,B04,1.318758130742671,103.8866243975622,0.1094,0.1313,1.64
108,410108,3840,1.3247097578062532,103.91013180610723,83341,B03,1.3254620798123955,103.91111125748809,0.1375,0.165,2.06
305B,542305,5942,1.3891903548713038,103.88858632098147,67309,B02,1.3881599239449078,103.88754801498514,0.1628,0.1954,2.44
78,150078,5055,1.2884240919767715,103.81855953953973,10191,B13,1.2885960171425994,103.8190079706982,0.0535,0.0641,0.8
530,650530,30,1.3561995910625317,103.7510748189954,43609,B02,1.3565484607078813,103.75000628966691,0.1251,0.1501,1.88
230,560230,11053642,1.3688632105698788,103.83788987210175,54219,B24,1.3687661532023943,103.83673595990426,0.1289,0.1546,1.93
151,470151,1084,1.3355973125988791,103.9116578687608,84701,B07,1.3360128134215712,103.91206286698764,0.0646,0.0775,0.97
245,550245,5437,1.35242270089561,103.86906723915207,66361,B03,1.3526240759595398,103.86820441264584,0.0986,0.1183,1.48
201,120201,11168,1.3203206058735362,103.76302706041554,17371,B03,1.320490298119478,103.76351319056428,0.0573,0.0688,0.86
620,530620,12832,1.3702067803694697,103.88375610189345,63389,B14,1.3706692025344849,103.88236949540381,0.1627,0.1952,2.44
52,320052,2430,1.3277181173020476,103.85588677020374,52099,B01,1.3265937477069163,103.85491245905213,0.1656,0.1987,2.48
178,650178,4553,1.3460200248236278,103.74259712858102,43361,B04,1.346944491887384,103.74346558627997,0.1412,0.1694,2.12
180A,641180,11052706,1.34768794116212,103.70861984915273,21421,B03,1.3472772018608548,103.71032660596568,0.1954,0.2344,2.93
96A,151096,11052257,1.288030426836649,103.82184494912039,10189,B10,1.2885909240967313,103.82192053738534,0.063,0.0756,0.94
410B,792410,9954,1.3897928147650376,103.87610265102558,67489,B03,1.3909843520092906,103.87698409750503,0.165,0.198,2.47
186,460186,10435,1.330179762936082,103.94011224035144,84249,B15,1.3295059259352247,103.93959388662847,0.0946,0.1136,1.42
133,650133,3609,1.351593237554788,103.74493164099114,43531,B04,1.3515340881640623,103.74371800826943,0.1352,0.1623,2.03
989C,643989,7156,1.335803447801751,103.69514939380045,22461,B07,1.3360123280821812,103.69615331318248,0.1141,0.1369,1.71
117,750117,11054884,1.4451312317915543,103.82985532756346,58611,NIL,1.4463419703484017,103.82995418165991,0.1352,0.1623,2.03
213,560213,2485,1.3677417351199177,103.8412386749526,54231,B19,1.3696756481469001,103.84200871868934,0.2317,0.2781,3.48
790,730790,1935,1.4428980740282553,103.80272207311616,47601,B12A,1.4422709051808462,103.80337742619474,0.101,0.1212,1.51
128,730128,8362,1.4375972788163238,103.77899602089522,46071,B06,1.4386706520333885,103.776865831771,0.2655,0.3186,3.98
173,530173,3766,1.350242247925901,103.88889267570438,63109,B09,1.3508393519568422,103.88985548838568,0.1261,0.1513,1.89
3,380003,8580,1.313706452476629,103.87266478066746,80311,B03,1.3144122920556292,103.87256596109965,0.0793,0.0952,1.19
296A,541296,3727,1.3972145109283496,103.8992260613791,67439,B04,1.3954760831359412,103.89745880701037,0.2759,0.3311,4.14
37,519244,3689,1.3814678614083,103.94323896616315,77081,B03A,1.3802765842975118,103.94270398038708,0.1454,0.1744,2.18
185A,511185,10856,1.3652763341498226,103.95994933778132,78181,B03,1.36472956633172,103.95910545379998,0.1119,0.1343,1.68
202D,544202,6889,1.3874503228159845,103.89331663948006,67619,B04,1.387767109619298,103.89400050872388,0.0839,0.1007,1.26
41,461041,2342,1.3273694759657466,103.92613565614063,84301,B01,1.327878627784963,103.92658746305652,0.0758,0.0909,1.14
144,521144,938,1.3484207450002839,103.94392366388,76071,B02,1.348076100066012,103.94517976555748,0.145,0.174,2.17
120,381120,3286,1.322611403551725,103.8842944323574,70211,B01,1.3236506270076105,103.88685190672044,0.3072,0.3687,4.61
8,440008,7544,1.3043676427138264,103.91612625093644,92229,B01,1.3050144748596035,103.91605941095614,0.0724,0.0869,1.09
623,520623,11052000,1.3615739432945304,103.94173332272113,76541,NIL,1.3602496326126685,103.94063255681698,0.1917,0.23,2.88
383B,762383,12960,1.430548963559347,103.84848242797767,59801,NIL,1.431724724751124,103.84777736093345,0.1526,0.1831,2.29
32,320032,2613,1.3261085759562359,103.85810446596112,52109,B03,1.3269632763553374,103.85818235804416,0.0955,0.1146,1.43
664,410664,7960,1.334110502514675,103.90892234137262,72081,NIL,1.333353240357899,103.90950525624469,0.1064,0.1276,1.6
631B,522631,12913,1.3627900088952092,103.94252834837421,75579,NIL,1.3636406497042484,103.94309485791027,0.1138,0.1365,1.71
437,520437,11056598,1.3599464709143263,103.95162161128978,76389,B01,1.3593935801708412,103.95232863645398,0.0999,0.1199,1.5
438,520438,11056599,1.3603306422199197,103.95157226441351,76389,B01,1.3593935801708412,103.95232863645398,0.134,0.1608,2.01
440,520440,11056600,1.3607902486867363,103.95170010702871,76359,B06,1.362131701872219,103.9522384342441,0.1609,0.1931,2.41
439,520439,11056601,1.360416159238962,103.95112343743097,76369,B08,1.3602707821326874,103.95026389408712,0.097,0.1164,1.46
435,520435,11056602,1.359762797458177,103.9511090809083,76361,B07,1.3599697343495185,103.9502821941455,0.0949,0.1138,1.42
441,520441,11056603,1.360383466519051,103.95218253813975,76389,B01,1.3593935801708412,103.95232863645398,0.1114,0.1337,1.67
442,520442,11056604,1.3596122947108407,103.95218974113132,76389,B01,1.3593935801708412,103.95232863645398,0.0288,0.0346,0.43
443,520443,11056605,1.358878713909382,103.95189907411802,76389,B01,1.3593935801708412,103.95232863645398,0.0746,0.0896,1.12
520,560520,11056606,1.3734048992881027,103.85112703397535,54401,B04,1.3729284141377587,103.85168287328676,0.0815,0.0978,1.22
521,560521,11056607,1.3735732535529628,103.85155262370483,54401,B04,1.3729284141377587,103.85168287328676,0.0732,0.0879,1.1
522,560522,11056608,1.3731327387055046,103.85194595859956,54401,B04,1.3729284141377587,103.85168287328676,0.0371,0.0445,0.56
524,560524,11056609,1.3733578106302027,103.85304874495208,54409,B03,1.3727120495208347,103.85214547505869,0.1236,0.1483,1.85
523,560523,11056610,1.372954896879899,103.85287668309296,54409,B03,1.3727120495208347,103.85214547505869,0.0857,0.1029,1.29
165,760165,11056611,1.4358132163119115,103.8316941864926,59129,B19,1.4349301837964743,103.83030634804277,0.1831,0.2197,2.75
166,760166,11056612,1.4361702440452802,103.83153525944626,59261,B05,1.437514516692106,103.83150147309355,0.1497,0.1796,2.25
167,760167,11056613,1.4364908429815528,103.83232578367553,59261,B05,1.437514516692106,103.83150147309355,0.1463,0.1755,2.19
172,760172,11056614,1.4366346982539675,103.83130235083024,59261,B05,1.437514516692106,103.83150147309355,0.1004,0.1205,1.51
173,760173,11056615,1.4369538832134632,103.83105833686778,59261,B05,1.437514516692106,103.83150147309355,0.0795,0.0955,1.19
171,760171,11056616,1.4369411614769716,103.83210104251636,59261,B05,1.437514516692106,103.83150147309355,0.0923,0.1108,1.39
174,760174,11056617,1.437269678739724,103.83191339981077,59261,B05,1.437514516692106,103.83150147309355,0.0533,0.064,0.8
170,760170,11056618,1.4371159487572363,103.83278866869846,59251,B15,1.4367172248877949,103.83365139943513,0.1058,0.1269,1.59
175,760175,11056619,1.4376099346033437,103.83247099363084,59261,B05,1.437514516692106,103.83150147309355,0.1084,0.1301,1.63
413,460413,11056620,1.3302976362731838,103.93104737255277,84321,B08,1.3306233699714969,103.92985299297499,0.1378,0.1653,2.07
409,460409,11056621,1.3280956411322211,103.9329552278899,84359,B02,1.3278927539836496,103.93398756356295,0.1171,0.1405,1.76
410,460410,11056622,1.3278739553853094,103.9318062876746,84331,B01,1.3288913402881832,103.93100460061851,0.1442,0.173,2.16
408,460408,11056623,1.3285487891495509,103.93283486472713,84359,B02,1.3278927539836496,103.93398756356295,0.1476,0.1771,2.21
411,460411,11056624,1.3283367282183485,103.93174074207847,84331,B01,1.3288913402881832,103.93100460061851,0.1026,0.1231,1.54
407,460407,11056625,1.3284655417309128,103.9336853007348,84359,B02,1.3278927539836496,103.93398756356295,0.0721,0.0865,1.08
406,460406,11056626,1.3282254233526718,103.93447103751193,84359,B02,1.3278927539836496,103.93398756356295,0.0653,0.0784,0.98
405,460405,11056627,1.3287257978968317,103.9340957872092,84359,B02,1.3278927539836496,103.93398756356295,0.0935,0.1122,1.4
402,460402,11056661,1.3305433936297533,103.93366507600877,84211,B01,1.3301371660596564,103.9344348227129,0.0969,0.1162,1.45
403,460403,11056662,1.329825394107703,103.93386813350246,84211,B01,1.3301371660596564,103.9344348227129,0.072,0.0864,1.08
401,460401,11056663,1.3309744296925867,103.93359482761831,84211,B01,1.3301371660596564,103.9344348227129,0.132,0.1584,1.98
404,460404,11056664,1.3293513332913893,103.93392041182622,84219,B02,1.329334214317477,103.93483495841183,0.1018,0.1222,1.53
412,460412,11056665,1.3293705733995589,103.93109434995755,84331,B01,1.3288913402881832,103.93100460061851,0.0543,0.0651,0.81
514,650514,8235,1.354436443895766,103.75259426095273,43809,B02,1.3543777624244433,103.75185807722167,0.0822,0.0986,1.23
21,600021,6192,1.3236902176419685,103.73932634931617,20239,B06,1.3225191143709873,103.73946248801312,0.1312,0.1575,1.97
53,320053,9054,1.328241894610638,103.85608912325915,52099,B01,1.3265937477069163,103.85491245905213,0.2254,0.2705,3.38
686B,682686,11347,1.4046588563979376,103.7484943903159,45411,B05,1.4035016670261171,103.74772902974904,0.1544,0.1853,2.32
697,640697,11051257,1.3415940061562803,103.70808354803104,21369,B03,1.3430611038243516,103.70805345363729,0.1634,0.196,2.45
307C,563307,10904525,1.3655682934634532,103.84517167441754,54019,B02,1.366251918408849,103.84423128181487,0.1294,0.1553,1.94
942,640942,10833,1.3435660426960339,103.68943836437697,27139,B05,1.3420481105699247,103.6890100807711,0.1756,0.2107,2.63
422,650422,4950,1.3622153958678562,103.74566811037357,43499,B01,1.362633163414944,103.74687317524396,0.1419,0.1703,2.13
17,680017,10777,1.3792550825122856,103.75397388008871,44439,B07,1.3798269852069043,103.75431603554854,0.0742,0.089,1.11
105,760105,1304,1.4317268442852842,103.82810268104876,57119,B16,1.4312234047247718,103.82688500306446,0.1466,0.176,2.2
509,520509,6721,1.3552034345468156,103.94554213517553,76199,B04,1.3565944459015506,103.94529736683316,0.1572,0.1887,2.36
12,360012,9300,1.335856338447212,103.87893546845488,70051,B04,1.3361707230663706,103.87781773637063,0.1292,0.1551,1.94
302,750302,819,1.445008088706913,103.82295704726252,58391,B01,1.4443200247925596,103.82249805432923,0.0921,0.1105,1.38
225A,671225,9613,1.3749631432452667,103.77299633484728,44371,B03,1.3739929248200622,103.77268395472286,0.1135,0.1362,1.7
734,760734,1633,1.42925373484024,103.83105396136482,59301,B24,1.4285543071537452,103.83056897910976,0.0947,0.1137,1.42
256,510256,7810,1.3675462428266343,103.96388807704561,98111,B01,1.3673767215966341,103.96428956119614,0.0485,0.0582,0.73
115,730115,8419,1.4383129976959597,103.78092366359314,46199,B01,1.4395704865458159,103.78063095812242,0.1437,0.1725,2.16
738,760738,1533,1.4293787297658302,103.83247314007137,59141,B02,1.4303225236237989,103.83277434713742,0.1103,0.1323,1.65
404B,792404,3434,1.3882982155384678,103.87354951584858,67051,B26,1.3873892964091101,103.87307337538445,0.1142,0.1371,1.71
543,510543,5535,1.3691192158346832,103.95155985148916,77041,B09,1.3694879049191655,103.95123294382324,0.0548,0.0658,0.82
12,460012,10155,1.321103486784322,103.93687560457009,84149,B05A,1.3204773043562232,103.93823535950351,0.1666,0.1999,2.5
288E,654288,7517,1.3456347775022999,103.75888664290608,43191,B03,1.3463593107909895,103.7592299551022,0.0892,0.1071,1.34
273,540273,9511,1.3843896472519985,103.89466905568837,67609,B02,1.3840102781805967,103.89304072855504,0.1861,0.2233,2.79
618D,824618,6131,1.4019229271800355,103.9114670776455,65319,NIL,1.4025196720463795,103.91259909452185,0.1424,0.1709,2.14
88,460088,10829,1.3329886965331659,103.93922449559386,84259,B01,1.333282472280438,103.9390378712928,0.0387,0.0465,0.58
18,440018,7711,1.303247947594213,103.91430013409398,92191,B11,1.3024707556315724,103.91478150624276,0.1018,0.1221,1.53
989D,644989,6573,1.335777639887478,103.69542890969723,22461,B07,1.3360123280821812,103.69615331318248,0.0847,0.1017,1.27
41,600041,5509,1.3215633073909365,103.74096570306679,20219,B04,1.3220627902338844,103.74149334609548,0.0809,0.097,1.21
352,560352,7422,1.3644156171906947,103.85086482865758,54321,B03,1.3639057399550043,103.85240956121989,0.181,0.2172,2.72
