blk_no,postal_code,entity_id,latitude,longitude,park_name,park_object_id,park_latitude,park_longitude,euclidean_distance_to_nearest_park_km,nearest_park_estimated_walking_km,walking_time_to_nearest_park_mins
12,272012,5702,1.309488098414727,103.79462987565685,HOLLAND VILLAGE PK,67410,1.311730245144776,103.79554394732374,0.2695,0.3234,4.04
710,520710,8947,1.3587486242964906,103.93770835191245,SUN PLAZA PK,67650,1.358555426020404,103.94344045133047,0.6383,0.7659,9.57
26,310026,7256,1.3329712847534707,103.85683152812787,MAR THOMA ROAD PARK,67574,1.3273571946335365,103.86202838719863,0.8515,1.0218,12.77
221A,461221,9019,1.325182148258172,103.93486115358641,SENNETT AVE LINEAR PK,67544,1.3175811142104479,103.93596368818606,0.855,1.026,12.82
528,460528,4778,1.3346790401312545,103.9277086721021,BEDOK TOWN PK,67304,1.3349549871046933,103.92387217567484,0.4281,0.5137,6.42
228,760228,1255,1.4352478322609645,103.83749251500006,YISHUN NEIGHBOURHOOD PK,67632,1.4377572398701586,103.83505796157499,0.3891,0.467,5.84
80,100080,10233,1.2738232838863857,103.80691048337718,TELOK BLANGAH HILL PARK,67602,1.2786594119313208,103.81025373344491,0.6544,0.7853,9.82
433,650433,12694,1.3613252570384424,103.74179797757162,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,1.3533,1.6239,20.3
142,310142,2618,1.3357704929151868,103.84510809505767,TOA PAYOH TOWN PK,67315,1.3305698250733216,103.84795477931803,0.66,0.7919,9.9
361,650361,2594,1.3607814907123585,103.75094828099542,BUKIT BATOK TOWN PARK,67513,1.3573543336113614,103.75607205285507,0.6861,0.8233,10.29
208,820208,9274,1.4011816060388598,103.90092020948177,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,1.1074,1.3289,16.61
875A,521875,11054139,1.3535274929418943,103.92987608514326,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,0.9054,1.0865,13.58
414,520414,10990,1.3597733877933542,103.94627576994323,TAMPINES BOULEVARD PARK,67604,1.3616782626546735,103.94395200611825,0.3344,0.4013,5.02
515D,524515,5650,1.356959273466846,103.9392571759253,SUN PLAZA PK,67650,1.358555426020404,103.94344045133047,0.4983,0.598,7.47
963B,522963,11050704,1.338409246386902,103.93828920987761,JLN PARI DEDAP PG,67493,1.3330205537381883,103.9438804788435,0.8643,1.0372,12.96
667A,821667,11055989,1.4026140520402013,103.91408084941364,CONEY ISLAND PARK,67635,1.409458552511285,103.92150970647593,1.1243,1.3491,16.86
665A,821665,11055990,1.4021136123127698,103.91370496271709,CONEY ISLAND PARK,67635,1.409458552511285,103.92150970647593,1.1929,1.4314,17.89
174B,542174,12896,1.3860794611412466,103.91232944763523,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,1.1392,1.367,17.09
814,680814,11054640,1.3765945763438794,103.7474516218603,PAVILION PARK PLAYGROUND,67296,1.372285673351358,103.75197729239298,0.6955,0.8346,10.43
165B,612165,11050973,1.3307360870356204,103.72234224842191,JLG: LAKESIDE GARDEN,67453,1.3336633469353454,103.72694884216446,0.6075,0.729,9.11
365,530365,11053818,1.3696121684379992,103.8972285045038,JLN NAUNG PG,67624,1.3695631217362014,103.89282189717287,0.4904,0.5885,7.36
322,690322,11051579,1.3624630789881131,103.73527331927131,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,1.9818,2.3781,29.73
322C,693322,11051582,1.3616330656079656,103.73511796852496,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,2.0249,2.4299,30.37
755,640755,8939,1.3485059200749447,103.70077921541983,WESTWOOD PARK PLAYGROUND,67380,1.3518026478484713,103.70105312473154,0.3683,0.4419,5.52
408,530408,11054201,1.3732378871858533,103.89531034352692,JLN NAUNG PG,67624,1.3695631217362014,103.89282189717287,0.494,0.5928,7.41
374,120374,8090,1.3190230130382306,103.76700340014175,CLEMENTI CRESCENT PG,67290,1.323522495815528,103.77329951691915,0.8613,1.0336,12.92
524B,512524,11055903,1.3709846011026081,103.9475632477297,PASIR RIS TOWN PK,67643,1.371689215460841,103.95240633384716,0.5447,0.6536,8.17
524A,511524,11055904,1.3713551782312057,103.94761203800591,PASIR RIS TOWN PK,67643,1.371689215460841,103.95240633384716,0.5348,0.6418,8.02
134A,161134,11055905,1.2793258054318652,103.82725279504973,SILAT AVENUE PARK,67458,1.2760758381481567,103.82980087493317,0.4597,0.5516,6.9
19A,141019,11055906,1.2930332680150516,103.80052885045333,PASIR PANJANG NURSERY,67399,1.2815897742709628,103.79387132036359,1.4737,1.7684,22.11
659,640659,11055929,1.3372650328685662,103.7022309663149,JURONG CENTRAL PARK,67391,1.3379796517925169,103.70787455681169,0.6331,0.7597,9.5
163,310163,7056,1.3320189844079857,103.84408382069162,TOA PAYOH TOWN PK,67315,1.3305698250733216,103.84795477931803,0.46,0.552,6.9
58,519265,8577,1.3820332112695997,103.94302015016778,SG API API PK,67618,1.3788839697902275,103.94600303665655,0.4828,0.5794,7.24
476D,684476,11674,1.3773070323367544,103.73832375395867,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,1.424,1.7088,21.36
123,690123,13198,1.3592156325132814,103.73478629365962,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,2.0409,2.449,30.61
264E,548264,4768,1.3817410740105633,103.89555831060473,PUNGGOL PK,67641,1.3769375783384572,103.89864411031115,0.6355,0.7626,9.53
47,160047,2758,1.2842030784055116,103.83105090658886,KIM PONG PARK,67312,1.2835903963029025,103.82973723189947,0.1613,0.1936,2.42
107A,141107,3142,1.3079353926735315,103.7996375687222,HOLLAND VILLAGE PK,67410,1.311730245144776,103.79554394732374,0.6213,0.7456,9.32
452A,651452,10032,1.3527007655932086,103.74257148108379,BUKIT BATOK TOWN PARK,67513,1.3573543336113614,103.75607205285507,1.5893,1.9071,23.84
101,150101,4001,1.2907042854955793,103.82161503742991,TIONG BAHRU PK,67601,1.28761728173432,103.82402678837296,0.436,0.5233,6.54
705,680705,11329,1.3904543968835987,103.74618595095143,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.4873,0.5847,7.31
23,370023,6253,1.3310067421542904,103.88655235678465,PAYA LEBAR ROAD PARK,67357,1.3328488352830017,103.88858043913334,0.3049,0.3659,4.57
609,560609,12435,1.3792855287318813,103.83802378112645,YIO CHU KANG GARDENS PG,67262,1.3806814928245077,103.83748706008444,0.1665,0.1998,2.5
113,680113,10753,1.3780255593050708,103.75096592132196,PAVILION PARK PLAYGROUND,67296,1.372285673351358,103.75197729239298,0.6488,0.7786,9.73
243,600243,3446,1.342044519424263,103.74332075384153,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,1.2643,1.5171,18.96
307A,561307,10877961,1.366048994085391,103.84444615767742,BISHAN-ANG MO KIO PARK (RIVER PLAINS),67446,1.3605206612389362,103.84886679994811,0.7879,0.9455,11.82
770A,511770,815,1.3750166458795081,103.9362787454521,ELIAS TERRACE PG,67620,1.372228429977703,103.94108425200557,0.6183,0.742,9.28
498C,529095,2501,1.3608114563741596,103.95912126718142,LOYANG VIEW PG,67489,1.3630395003065414,103.96563729241967,0.7664,0.9197,11.5
28B,154028,1179,1.2866304605051684,103.8095021851589,TELOK BLANGAH HILL PARK,67602,1.2786594119313208,103.81025373344491,0.8913,1.0695,13.37
8A,272008,7342,1.3106833868283394,103.78728749615335,GROVE LANE PG,67325,1.3137632887404946,103.7842062105903,0.4849,0.5819,7.27
588,730588,2373,1.4277584923916449,103.79464298046992,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,0.3682,0.4419,5.52
120,320120,7975,1.319388764909781,103.8568621969393,CITY GREEN,67455,1.3118468213985968,103.85602245803376,0.8448,1.0137,12.67
44,440044,6609,1.3047301511940597,103.91309130448666,EAST COAST PARK AREA C,67405,1.3003516412775216,103.9124608129566,0.4924,0.5909,7.39
1,402001,9969,1.316819151096535,103.89812269589171,JOO CHIAT TERRACE PK,67235,1.3144083767572998,103.90169892988682,0.48,0.576,7.2
678C,643678,7968,1.3448454271891015,103.70372005512925,WESTWOOD PARK PLAYGROUND,67380,1.3518026478484713,103.70105312473154,0.8294,0.9953,12.44
747A,511747,3455,1.3786651866495867,103.93395675686604,ELIAS TERRACE PG,67620,1.372228429977703,103.94108425200557,1.0689,1.2827,16.03
424,120424,6469,1.3095787267573686,103.77060916255871,TAMAN MAS MERAH PLAYGROUND,67367,1.308703286122327,103.76472555154503,0.662,0.7944,9.93
322A,541322,2914,1.3916495960276083,103.89231192342221,SENGKANG RIVERSIDE PK,67436,1.3994482127895833,103.88432517223448,1.2424,1.4909,18.64
63,310063,7359,1.3359665094706479,103.8521271227123,TOA PAYOH TOWN PK,67315,1.3305698250733216,103.84795477931803,0.7593,0.9111,11.39
496F,522496,6127,1.360472453155824,103.95006514670195,TAMPINES ECO GREEN PK,67637,1.363710485093235,103.94837674998735,0.4065,0.4878,6.1
650B,642650,2859,1.3381689816637847,103.69621780903975,YUNNAN PARK,67363,1.3374845229127315,103.6929015341445,0.3769,0.4522,5.65
535,460535,9414,1.3327218982934896,103.92346048499323,BEDOK TOWN PK,67304,1.3349549871046933,103.92387217567484,0.2528,0.3033,3.79
149,730149,9411,1.4358092089010914,103.7730244674342,MARSILING PARK,67397,1.4376329309119356,103.76993442393145,0.3993,0.4792,5.99
783A,731783,11052526,1.447451763061045,103.80390413362797,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,1.6908,2.029,25.36
638,560638,6284,1.3804218061162767,103.84356627389738,ANG MO KIO TOWN GARDEN WEST,67444,1.3745094714261874,103.8427395942111,0.6646,0.7975,9.97
228,680228,10267,1.3809034760635215,103.74650916411186,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.6062,0.7274,9.09
686D,684686,11288,1.404111241538871,103.74834534503341,RAIL CORRIDOR,67532,1.403404697083653,103.7535615435598,0.5858,0.703,8.79
229,520229,10606,1.3430414941608695,103.95601267226304,HARVEY CRESCENT PG,67465,1.340659028077663,103.95519192385743,0.2805,0.3366,4.21
510,550510,8670,1.3707682824015517,103.87580949616132,PK VILLAS TERRACE PG,67622,1.3689928277510748,103.87996361274367,0.5028,0.6033,7.54
312B,542312,6772,1.3917222198931651,103.88548851692332,SENGKANG RIVERSIDE PK,67436,1.3994482127895833,103.88432517223448,0.8697,1.0437,13.05
447,530447,9237,1.3794391551733254,103.89479154437497,PUNGGOL PK,67641,1.3769375783384572,103.89864411031115,0.5112,0.6135,7.67
342,650342,8061,1.3625814397319593,103.7486098192244,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,0.6689,0.8027,10.03
210,650210,1757,1.345649781017222,103.7498689802774,BURGUNDY CRESCENT PLAYGROUND,67348,1.3398270199083968,103.7609050344812,1.3887,1.6665,20.83
110,530110,7891,1.3548283405926373,103.88949166403471,AROOZOO AVE PG,67568,1.3551968667413747,103.88595627294951,0.3956,0.4747,5.93
653,760653,1588,1.4231175275993797,103.83964811684753,YISHUN PK,67408,1.4243757202843608,103.84260969126039,0.3581,0.4297,5.37
459,670459,7922,1.3877276584045912,103.77171107087435,CHESTNUT NATURE PARK,67509,1.3768728987522045,103.7794380914777,1.4831,1.7797,22.25
465B,792465,13038,1.3981244309520449,103.8774329087638,FERNVALE PARK,67421,1.397514524960232,103.87487871240788,0.2922,0.3507,4.38
15,530015,7022,1.3626449819636837,103.89194576042797,REALTY PARK,67388,1.3682274567820756,103.89011876921555,0.6539,0.7846,9.81
316A,521316,143,1.3515551900342968,103.9571791348853,JLN PELATOK PG,67475,1.346144327776515,103.9603400330171,0.6975,0.837,10.46
9,680009,10436,1.3800638152453515,103.75415728260705,PHOENIX PARK,67292,1.3758898083445699,103.75723986270971,0.5776,0.6931,8.66
110C,823110,3643,1.3953836362602703,103.9100341772259,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.8154,0.9785,12.23
55,330055,8095,1.324086185893481,103.86859195422498,BENG WAN RD PG,67590,1.3238060154412399,103.86583529863027,0.3084,0.37,4.63
212,730212,12493,1.4462396065072733,103.77308796049306,ADMIRALTY PK,67621,1.4503318491161403,103.78004641287625,0.8984,1.0781,13.48
139,530139,6770,1.3521530217735498,103.88423372976156,PAYA LEBAR CRESCENT OS,67555,1.3489666098724558,103.8835687297887,0.3623,0.4348,5.44
49,140049,2684,1.294022278025496,103.80820972270455,CAMP ROAD INTERIM PARK,67332,1.3024565695089576,103.81847352134145,1.4786,1.7743,22.18
233,650233,6097,1.3487980441173513,103.75536609473004,BUKIT BATOK TOWN PARK,67513,1.3573543336113614,103.75607205285507,0.9557,1.1469,14.34
351,750351,773,1.4513503867238529,103.82020724881579,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,0.3187,0.3825,4.78
236,510236,8544,1.3743844202887705,103.96249937561167,PASIR RIS TOWN PK,67643,1.371689215460841,103.95240633384716,1.1626,1.3951,17.44
322,520322,7248,1.351018687506399,103.95817644342154,JLN PELATOK PG,67475,1.346144327776515,103.9603400330171,0.5936,0.7124,8.9
3,310003,6852,1.3392091511618198,103.85444363860067,CARMICHAEL RD PG,67615,1.3426814392412174,103.86300718141767,1.0284,1.2341,15.43
7,328516,669,1.318645852856816,103.85609152256676,CITY GREEN,67455,1.3118468213985968,103.85602245803376,0.7569,0.9083,11.35
51,380051,5678,1.3162621161862984,103.8788996586997,GEYLANG EAST PK,67300,1.3217717845209322,103.88765907111089,1.1517,1.3821,17.28
762,470762,8476,1.3363167550897803,103.93444303845479,JLN PARI DEDAP PG,67493,1.3330205537381883,103.9438804788435,1.1125,1.3351,16.69
654,730654,9131,1.4377391794296386,103.79917309493119,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,1.5829,1.8995,23.74
415,650415,4715,1.3632219963444039,103.74664060414257,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,0.7833,0.9399,11.75
173,570173,12251,1.3477540671979236,103.85425862094928,KALLANG LINEAR PARK,67599,1.350448945955464,103.855695269338,0.3399,0.4079,5.1
700,510700,552,1.3803207946964775,103.93825126975685,SG API API PK,67618,1.3788839697902275,103.94600303665655,0.8774,1.0529,13.16
435B,792435,11025,1.3933948231319337,103.87664767043437,FERNVALE PARK,67421,1.397514524960232,103.87487871240788,0.4991,0.5989,7.49
199,510199,3561,1.3671936411973318,103.95963386921765,LOYANG VIEW PG,67489,1.3630395003065414,103.96563729241967,0.8125,0.975,12.19
898,520898,3414,1.347319897716622,103.93474913005326,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,0.8956,1.0747,13.43
224,521224,13093,1.3553793058623842,103.95352100804006,TAMPINES ECO GREEN PK,67637,1.363710485093235,103.94837674998735,1.0899,1.3079,16.35
149B,322149,12791,1.31838603616027,103.85995975492264,SOMME RD PG,67321,1.3114841047147199,103.85815199975507,0.7942,0.9531,11.91
1,161001,5550,1.2882186337505017,103.83987487101926,PEARL'S HILL CITY PK,67206,1.2845131482921779,103.83872911197332,0.4318,0.5181,6.48
676,680676,11436,1.401980737385914,103.74615694361992,RAIL CORRIDOR,67532,1.403404697083653,103.7535615435598,0.8391,1.007,12.59
690,680690,11644,1.4029419316986436,103.75206636487141,RAIL CORRIDOR,67532,1.403404697083653,103.7535615435598,0.1742,0.209,2.61
874A,731874,8403,1.4431135425459982,103.78897527235497,ADMIRALTY PK,67621,1.4503318491161403,103.78004641287625,1.2779,1.5335,19.17
337,520337,2586,1.352577530328148,103.95986273968083,MERA TERRACE PG,67461,1.3474044390211926,103.96350603982197,0.7043,0.8451,10.56
572A,681572,11053486,1.393640895310353,103.7454647820428,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.8504,1.0205,12.76
211B,822211,9359,1.4012265638994879,103.89980302350698,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,1.1534,1.3841,17.3
202,360202,12614,1.3402495688196192,103.87180462081234,BIDADARI PK,67633,1.3406917048976057,103.87432584718341,0.2849,0.3418,4.27
419,560419,24,1.3653024207599083,103.85413991206292,HAUS LINEAR PARK,67377,1.3644696649355381,103.86001282197255,0.6601,0.7922,9.9
10D,463010,575,1.3218054257994343,103.93639810189065,SENNETT AVE OS,67470,1.3187872216611933,103.93933426138598,0.4687,0.5624,7.03
269,180269,2972,1.3005851201455227,103.8536524296971,HANDY RD OS,67311,1.299057054658332,103.84780697048458,0.6724,0.8069,10.09
237A,641237,13108,1.3414382395674256,103.70966878007852,JURONG CENTRAL PARK,67391,1.3379796517925169,103.70787455681169,0.4337,0.5205,6.51
523,670523,301,1.3869528671810527,103.76575325753114,VILLA VERDE PK,67570,1.3904215007176348,103.75295144222655,1.4761,1.7713,22.14
116,650116,10727,1.34948128472254,103.74628244240063,BUKIT BATOK TOWN PARK,67513,1.3573543336113614,103.75607205285507,1.3982,1.6779,20.97
114,350114,11737,1.3369280689171261,103.86325280262221,CARMICHAEL RD PG,67615,1.3426814392412174,103.86300718141767,0.641,0.7693,9.62
188D,544188,7748,1.3950810120883843,103.90395038249783,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.3838,0.4605,5.76
409,550409,10244,1.3480407977251785,103.87436344026088,UPPER SERANGOON PARK,67358,1.35163743855084,103.87522575970935,0.4117,0.4941,6.18
805C,683805,6623,1.3726565708085459,103.74386726429496,PAVILION PARK PLAYGROUND,67296,1.372285673351358,103.75197729239298,0.9035,1.0842,13.55
305,550305,4405,1.3538099421249417,103.86695006226745,COLCHESTER GROVE INTERIM OS,67356,1.3564831011965115,103.86674253718547,0.2985,0.3582,4.48
182,140182,6701,1.2951606367465944,103.80514833999017,CAMP ROAD INTERIM PARK,67332,1.3024565695089576,103.81847352134145,1.6908,2.029,25.36
643,680643,11376,1.3986270835957029,103.7486061952278,RAIL CORRIDOR,67532,1.403404697083653,103.7535615435598,0.7661,0.9194,11.49
218,310218,8097,1.3427402553318855,103.8551498016948,KALLANG LINEAR PARK,67599,1.350448945955464,103.855695269338,0.8603,1.0323,12.9
712,520712,3222,1.3590049767423311,103.93715455930993,SUN PLAZA PK,67650,1.358555426020404,103.94344045133047,0.7013,0.8416,10.52
927,530927,3492,1.3766087350994871,103.88071598736475,LUXUS HILLS PARK,67219,1.3794773521581778,103.87472773096466,0.739,0.8868,11.08
203,460203,954,1.3257332581393109,103.92915437741577,AIDA PK,67227,1.3193796217327391,103.92792692780097,0.7204,0.8644,10.81
391,760391,1636,1.4294712117989332,103.84912248621707,YISHUN PK,67408,1.4243757202843608,103.84260969126039,0.9204,1.1044,13.81
860,640860,9100,1.3489635157643989,103.6966961785576,WESTWOOD PARK PLAYGROUND,67380,1.3518026478484713,103.70105312473154,0.5788,0.6945,8.68
485B,682485,11589,1.3742972473210096,103.7388059253484,PAVILION PARK PLAYGROUND,67296,1.372285673351358,103.75197729239298,1.4828,1.7794,22.24
275,670275,12321,1.3768444687988677,103.77477668799679,ALMOND CRESCENT PG,67551,1.3732124444606688,103.77198060528261,0.5102,0.6122,7.65
545,680545,11511,1.3934470987945895,103.74350570743472,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.9124,1.0949,13.69
161,150161,7481,1.283601591546903,103.8157852763742,TELOK BLANGAH HILL PARK,67602,1.2786594119313208,103.81025373344491,0.8256,0.9908,12.38
663,210663,13015,1.305631116400776,103.85079353056473,MOUNT EMILY PK,67592,1.3043760852669966,103.84761124346433,0.3807,0.4569,5.71
663E,645663,3077,1.3380966347514107,103.70276566333297,JURONG CENTRAL PARK,67391,1.3379796517925169,103.70787455681169,0.5687,0.6825,8.53
818B,682818,10476,1.3772527243017336,103.74831477391531,PAVILION PARK PLAYGROUND,67296,1.372285673351358,103.75197729239298,0.6869,0.8243,10.3
154,670154,3801,1.374801297116146,103.76507420924469,HAZEL PK OS,67552,1.37163460470993,103.76364488514353,0.3867,0.4641,5.8
373,520373,3601,1.355999967944501,103.95863236295311,MARIAM WAY PG,67482,1.3619451550129091,103.96623348811329,1.074,1.2889,16.11
70,330070,5450,1.3219206077065757,103.87031713227164,BENG WAN RD PG,67590,1.3238060154412399,103.86583529863027,0.5411,0.6494,8.12
210,820210,9133,1.3994098840239024,103.90044254466153,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.9394,1.1273,14.09
415,750415,1158,1.451626315403411,103.8184819831424,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,0.328,0.3935,4.92
21,271021,4756,1.3109722741447707,103.79238864555757,HOLLAND VILLAGE PK,67410,1.311730245144776,103.79554394732374,0.3612,0.4334,5.42
830,520830,856,1.3500889579090984,103.93483088052865,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,1.0022,1.2026,15.03
489,750489,12520,1.4550367333938876,103.8168207795598,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,0.7439,0.8927,11.16
1,530001,9451,1.3640763120502102,103.89302994451228,REALTY PARK,67388,1.3682274567820756,103.89011876921555,0.5644,0.6772,8.47
550,730550,2198,1.432719410212418,103.79476138296793,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,0.8815,1.0578,13.22
682B,732682,1934,1.440494950019758,103.80374911065627,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,1.9334,2.3201,29.0
262,760262,1164,1.435803959409494,103.83911344358724,YISHUN NEIGHBOURHOOD PK,67632,1.4377572398701586,103.83505796157499,0.501,0.6012,7.51
704,680704,11330,1.390690689690362,103.745665687365,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.5314,0.6377,7.97
224D,544224,4233,1.3887135940291704,103.89856715133358,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.6611,0.7933,9.92
315B,563315,5333,1.3641016303790248,103.8474928252497,BISHAN-ANG MO KIO PARK (RIVER PLAINS),67446,1.3605206612389362,103.84886679994811,0.427,0.5123,6.4
406,530406,11054218,1.3736464927141174,103.89618483066802,PUNGGOL PK,67641,1.3769375783384572,103.89864411031115,0.4573,0.5488,6.86
12C,733012,8092,1.4410865577241176,103.77778078591561,WOODLANDS TOWN PK EAST,67398,1.4366664600214225,103.77932336433604,0.5211,0.6254,7.82
222,520222,2402,1.3414982052341846,103.95688853850363,HARVEY CRESCENT PG,67465,1.340659028077663,103.95519192385743,0.2107,0.2528,3.16
40,151040,3118,1.2887145064384666,103.8104650546258,TELOK BLANGAH HILL PARK,67602,1.2786594119313208,103.81025373344491,1.1196,1.3435,16.79
507,570507,4977,1.3488702804165262,103.8492840354696,CLOVER WAY PG,67443,1.3501771180757984,103.84602143139854,0.3912,0.4694,5.87
232,510232,7638,1.3746086082809759,103.96167875746505,PASIR RIS TOWN PK,67643,1.371689215460841,103.95240633384716,1.0819,1.2983,16.23
690A,731690,1955,1.4435849561424192,103.8084083213461,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,1.315,1.578,19.73
82B,372082,11052343,1.3238116983716353,103.88959907107444,GEYLANG EAST PK,67300,1.3217717845209322,103.88765907111089,0.3133,0.376,4.7
154,760154,1220,1.4315242202355762,103.8343155392427,YISHUN POND PK,67581,1.4280122121948617,103.83948703941307,0.6957,0.8349,10.44
632,730632,1810,1.4359056236535066,103.80184503487544,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,1.5771,1.8925,23.66
202,600202,587,1.336783525313212,103.74296564297151,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,1.3113,1.5736,19.67
7,080007,3090,1.2770789063697272,103.8393714524283,TRAS LINK PK,67575,1.2764576104325942,103.84379019866222,0.4966,0.5959,7.45
308,550308,2866,1.3540839714704511,103.86597608675741,COLCHESTER GROVE INTERIM OS,67356,1.3564831011965115,103.86674253718547,0.2804,0.3364,4.21
435A,791435,11026,1.3933931829342006,103.87628989381128,FERNVALE PARK,67421,1.397514524960232,103.87487871240788,0.4849,0.5819,7.27
11,330011,6549,1.3153300794920544,103.8602532671905,SOMME RD PG,67321,1.3114841047147199,103.85815199975507,0.4878,0.5854,7.32
619A,521619,11051998,1.3618988291468193,103.93866265286623,TAMPINES BOULEVARD PARK,67604,1.3616782626546735,103.94395200611825,0.5892,0.707,8.84
406,730406,9688,1.4295857918421488,103.7728039077159,MARSILING PARK,67397,1.4376329309119356,103.76993442393145,0.951,1.1412,14.27
109,650109,3514,1.3470055955804405,103.74614960083673,BUKIT BATOK TOWN PARK,67513,1.3573543336113614,103.75607205285507,1.5958,1.9149,23.94
405,670405,3418,1.3812652156995147,103.76729837167586,CASHEW RD INTERIM PK,67375,1.3724045480241107,103.767967114604,0.9892,1.187,14.84
27,460027,5033,1.3241773355068762,103.92347042008498,BANGSAWAN PK,67226,1.3212075676311263,103.92383794558943,0.3331,0.3997,5.0
417,790417,11050696,1.391579105872923,103.87989156658034,MUGLISTON PK PG,67428,1.3854458918400063,103.87790631675026,0.7176,0.8611,10.76
264,640264,2313,1.3459845650418443,103.70692823182533,JURONG CENTRAL PARK,67391,1.3379796517925169,103.70787455681169,0.8973,1.0768,13.46
96B,152096,11052258,1.2881012026071235,103.82130212174627,TIONG BAHRU PK,67601,1.28761728173432,103.82402678837296,0.308,0.3696,4.62
604A,681604,11272,1.397417947147399,103.74513937188813,RAIL CORRIDOR,67532,1.403404697083653,103.7535615435598,1.1501,1.3801,17.25
218,650218,3706,1.3472245887128642,103.75432595911026,BURGUNDY CRESCENT PLAYGROUND,67348,1.3398270199083968,103.7609050344812,1.1019,1.3223,16.53
321,650321,5846,1.361347880346052,103.7475111429746,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,0.8527,1.0232,12.79
269B,542269,2863,1.3837206058388536,103.89594210712525,PUNGGOL PK,67641,1.3769375783384572,103.89864411031115,0.8128,0.9753,12.19
706,530706,7719,1.3658876380999174,103.88861876151505,REALTY PARK,67388,1.3682274567820756,103.89011876921555,0.3094,0.3712,4.64
408,640408,13186,1.3547290585923457,103.72264011963239,BULIM PARK (PHASE 1) ,67501,1.3571639728428464,103.70789232197231,1.6635,1.9962,24.95
437,640437,11054306,1.3517574547867983,103.72385545990633,LAKESIDE GROVE PLAYGROUND,67390,1.3400730144092117,103.71859444248109,1.4264,1.7117,21.4
1,730001,250,1.4406193054538572,103.77572866174918,WOODLANDS TOWN PK EAST,67398,1.4366664600214225,103.77932336433604,0.5947,0.7136,8.92
131,510131,6089,1.3657583521896473,103.95650381465965,PASIR RIS TOWN PK,67643,1.371689215460841,103.95240633384716,0.8024,0.9629,12.04
201,160201,4475,1.2805658010307315,103.82740352549328,KIM PONG PARK,67312,1.2835903963029025,103.82973723189947,0.4252,0.5103,6.38
327,520327,8631,1.352641415963627,103.95825331308033,JLN PELATOK PG,67475,1.346144327776515,103.9603400330171,0.7596,0.9115,11.39
127,460127,4761,1.3279752211666063,103.937922968769,JLN PARI DEDAP PG,67493,1.3330205537381883,103.9438804788435,0.8689,1.0427,13.03
139,550139,11830,1.3687184702782154,103.87549389187461,PARRY RD PG,67269,1.3660287545608498,103.87750439954596,0.3738,0.4485,5.61
704,520704,5785,1.3566024697917296,103.93716344257761,SUN PLAZA PK,67650,1.358555426020404,103.94344045133047,0.7316,0.8779,10.97
110,760110,1173,1.4336182332385012,103.82911460069748,KEMUNING PK,67378,1.4393255722873248,103.82708060222011,0.6745,0.8094,10.12
511A,761511,6375363,1.4156624577949686,103.84144480712133,YISHUN PK,67408,1.4243757202843608,103.84260969126039,0.9786,1.1743,14.68
889B,732889,5302,1.4378319485264879,103.79302337499007,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,1.4212,1.7054,21.32
