blk_no,postal_code,entity_id,latitude,longitude,supermarket_name,supermarket_blk_house,supermarket_street,supermarket_postcode,supermarket_latitude,supermarket_longitude,euclidean_distance_to_nearest_supermarket_km,nearest_supermarket_estimated_walking_km,walking_time_to_nearest_supermarket_mins
610,730610,1826,1.4354564496169737,103.79637375926467,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.2713,0.3256,4.07
694C,733694,1819,1.438803636584877,103.80575356813394,U STARS PTE. LTD.,691,WOODLANDS DRIVE 73,730691,1.44062992233001,103.806198058319,0.2092,0.2511,3.14
351C,753351,782,1.451332644788044,103.81976624285818,NTUC FAIRPRICE CO-OPERATIVE LTD,355,SEMBAWANG WAY,750355,1.44956647612199,103.818641141782,0.2331,0.2797,3.5
578A,511578,7093,1.3739706671836787,103.94663452191988,NTUC FAIRPRICE CO-OPERATIVE LTD,1,PASIR RIS CENTRAL STREET 3,518457,1.37244980890777,103.949715696944,0.3824,0.4589,5.74
668A,731668,9353,1.4385905170913016,103.79825674446954,THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.,676,WOODLANDS DRIVE 71,730676,1.43991607901426,103.800701205041,0.3095,0.3714,4.64
624C,823624,8704,1.400440871128286,103.9121047480377,COLD STORAGE SINGAPORE (1983) PTE LTD,622D,PUNGGOL CENTRAL,824622,1.40053114255394,103.91053692695,0.1748,0.2097,2.62
607,670607,3563,1.3824757783828607,103.76167667754791,SHENG SIONG SUPERMARKET PTE LTD,1,WOODLANDS ROAD,677899,1.38060511575374,103.760041592308,0.2765,0.3319,4.15
343A,681343,11353,1.3837787651453837,103.74599931168832,NTUC FAIRPRICE CO-OPERATIVE LTD,21,CHOA CHU KANG AVENUE 4,689812,1.38506836300634,103.744950388654,0.185,0.222,2.78
856D,524856,6243,1.3521626682056465,103.93866449767931,NTUC FAIRPRICE CO-OPERATIVE LTD,51,TAMPINES AVENUE 4,528523,1.35349616014431,103.939683594446,0.1868,0.2242,2.8
133,460133,10591,1.3275299444433137,103.93572655095038,SHENG SIONG SUPERMARKET PTE LTD,115,BEDOK NORTH ROAD,460115,1.33143368800346,103.936865411478,0.4527,0.5432,6.79
699B,532699,139,1.3767859967231626,103.88835093040642,COLD STORAGE SINGAPORE (1983) PTE LTD,21,HOUGANG STREET 51,538719,1.37924528806956,103.887832026894,0.2798,0.3358,4.2
337B,612337,7764,1.3374541782162357,103.72239314989363,NTUC FAIRPRICE CO-OPERATIVE LTD,399,YUNG SHENG ROAD,610399,1.33504201869474,103.720268020639,0.3578,0.4294,5.37
155,570155,12519,1.346214837966259,103.85587153619282,LIN POH LING,212,LORONG 8 TOA PAYOH,310212,1.34064293307986,103.854334496723,0.6434,0.7721,9.65
104,320104,5858,1.3284379809153277,103.84418637264906,CAVEMEN PTE. LTD.,1,JALAN DUSUN,329363,1.32696540868721,103.843674239785,0.1736,0.2083,2.6
192B,542192,3491,1.394224525016871,103.90305717890155,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.2751,0.3301,4.13
102,080102,690,1.2747309115263443,103.83623107528726,NTUC FAIRPRICE CO-OPERATIVE LTD,150,SILAT AVENUE,160150,1.2770770759001,103.831425859726,0.5952,0.7142,8.93
625A,731625,1812,1.433657431514008,103.79966130654765,SHENG SIONG SUPERMARKET PTE LTD,573,WOODLANDS DRIVE 16,730573,1.43109807068463,103.798507625993,0.3125,0.375,4.69
785D,734785,11052535,1.4456656935795742,103.80560672073551,SHENG SIONG SUPERMARKET PTE LTD,785E,WOODLANDS RISE,735785,1.44680413155135,103.80548757912,0.1274,0.1529,1.91
435A,821435,905,1.418403177334221,103.91033153092329,SHENG SIONG SUPERMARKET PTE LTD,312A,SUMANG LINK,821312,1.41081926280608,103.900371678954,1.3933,1.672,20.9
80,370080,1008,1.3278108862227564,103.88716015389977,SHENG SIONG SUPERMARKET PTE LTD,18B,CIRCUIT ROAD,372018,1.32918105553869,103.888248444761,0.1948,0.2337,2.92
345,610345,7004,1.3400799687574605,103.72134601777002,NTUC FAIRPRICE CO-OPERATIVE LTD,399,YUNG SHENG ROAD,610399,1.33504201869474,103.720268020639,0.5735,0.6882,8.6
100,380100,5169,1.320954980457369,103.88412456989134,NTUC FAIRPRICE CO-OPERATIVE LTD,114,ALJUNIED AVENUE 2,380114,1.32176644586798,103.886672786663,0.2976,0.3572,4.46
633,820633,7673,1.4009854435005875,103.913616412278,THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.,681,PUNGGOL DRIVE,820681,1.40287845138627,103.913195747038,0.2159,0.259,3.24
715,520715,7522,1.3596440057900971,103.93715101373287,NTUC FAIRPRICE CO-OPERATIVE LTD,866A,TAMPINES STREET 83,521866,1.3554217626792,103.934315234757,0.5661,0.6794,8.49
307,550307,4109,1.3544509486087757,103.86714782183864,TEO BOBBY,253,SERANGOON CENTRAL DRIVE,550253,1.35367102829776,103.870756830653,0.4109,0.4931,6.16
133,540133,4928,1.3888384255241426,103.90348579656938,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.3897,0.4677,5.85
619,730619,1863,1.4335690656789324,103.79809242180909,SHENG SIONG SUPERMARKET PTE LTD,573,WOODLANDS DRIVE 16,730573,1.43109807068463,103.798507625993,0.2789,0.3347,4.18
522,460522,955,1.3306483261536517,103.92695936499537,SHENG SIONG SUPERMARKET PTE LTD,539A,BEDOK NORTH STREET 3,461539,1.3324023017993,103.925500600051,0.2539,0.3047,3.81
64,150064,136,1.289380847411506,103.81523567837719,NTUC FAIRPRICE CO-OPERATIVE LTD,20,LENGKOK BAHRU,159053,1.28668027234677,103.813766343919,0.3422,0.4107,5.13
379A,761379,7610589,1.4412541674029835,103.82941215194123,COLD STORAGE SINGAPORE (1983) PTE LTD,604,SEMBAWANG ROAD,758459,1.44176714678225,103.824495079721,0.5502,0.6602,8.25
8,180008,603,1.3030706370398035,103.85064876879981,"JEWISH WELFARE BOARD, SINGAPORE, THE",24,WATERLOO STREET,187950,1.29827328917638,103.850599507143,0.5341,0.6409,8.01
414,750414,453,1.4513766834500843,103.81804068521338,COLD STORAGE SINGAPORE (1983) PTE LTD,406A,SEMBAWANG DRIVE,751406,1.45273623395178,103.817249280953,0.1751,0.2101,2.63
756,680756,11477,1.3924946897175006,103.7456502753357,NTUC FAIRPRICE CO-OPERATIVE LTD,533,CHOA CHU KANG STREET 51,680533,1.392073879435,103.743099576144,0.2877,0.3452,4.32
2,590002,3942,1.3391414240686998,103.77538375695734,LOTTE MART PTE. LTD.,17,LORONG KILAT,598139,1.34082661486743,103.774213263461,0.2284,0.2741,3.43
508A,751508,757,1.4525162054135219,103.82051907982371,NTUC FAIRPRICE CO-OPERATIVE LTD,511,CANBERRA ROAD,750511,1.45384518800838,103.819543348008,0.1835,0.2202,2.75
329B,542329,11054509,1.39576759195192,103.8893303179422,U STARS SUPERMARKET PTE. LTD.,330,ANCHORVALE STREET,540330,1.39684979447052,103.889246757276,0.1208,0.145,1.81
9,180009,8360,1.3034587238377444,103.85071374840517,"JEWISH WELFARE BOARD, SINGAPORE, THE",24,WATERLOO STREET,187950,1.29827328917638,103.850599507143,0.5774,0.6929,8.66
352C,753352,706,1.4498608536027742,103.81994538208866,NTUC FAIRPRICE CO-OPERATIVE LTD,355,SEMBAWANG WAY,750355,1.44956647612199,103.818641141782,0.1488,0.1786,2.23
145,570145,4782,1.344808706931593,103.85432413910814,LIN POH LING,212,LORONG 8 TOA PAYOH,310212,1.34064293307986,103.854334496723,0.4637,0.5565,6.96
836,520836,890,1.3505506337187232,103.93517499094666,COLD STORAGE SINGAPORE (1983) PTE LTD,829,TAMPINES STREET 81,520829,1.34922418771454,103.934912522809,0.1505,0.1806,2.26
23A,140023,5889,1.294263835542229,103.7997191439523,NTUC FAIRPRICE CO-OPERATIVE LTD,170,STIRLING ROAD,140170,1.29090918346995,103.803107635392,0.5307,0.6369,7.96
222,530222,582,1.3564055781004727,103.88365818672592,NTUC FAIRPRICE CO-OPERATIVE LTD,202,HOUGANG STREET 21,530202,1.35757558065219,103.884038461279,0.1369,0.1643,2.05
170,460170,3429,1.3206446648035666,103.94611351040925,HAO MART PTE. LTD.,69,BEDOK SOUTH AVENUE 3,460069,1.31935027280391,103.94363236217,0.3115,0.3738,4.67
715,120715,2330,1.3030137324802897,103.76213616792917,SHENG SIONG SUPERMARKET PTE LTD,720,CLEMENTI WEST STREET 2,120720,1.30246409193291,103.763750974319,0.1898,0.2278,2.85
469,650469,11051593,1.3553022723586776,103.74187762640966,SHENG SIONG SUPERMARKET PTE LTD,440,BUKIT BATOK WEST AVENUE 8,650440,1.35572307607651,103.739303106346,0.2903,0.3484,4.35
211,560211,5559,1.3691659009419048,103.8416696693018,SHENG SIONG SUPERMARKET PTE LTD,122,ANG MO KIO AVENUE 3,560122,1.3701886043625,103.843413241014,0.225,0.27,3.37
44A,162044,8595,1.2888787134697839,103.82675061746976,YOUR GROCER PRIVATE LIMITED,34,JALAN BUKIT HO SWEE,160034,1.28807688301773,103.827081283638,0.0965,0.1159,1.45
289,570289,5651,1.3566594859901109,103.84492638336975,NTUC FAIRPRICE CO-OPERATIVE LTD,279,BISHAN STREET 24,570279,1.35722282377111,103.843785259758,0.1416,0.17,2.12
707,760707,1596,1.4289168326881678,103.82771231329066,COLD STORAGE SINGAPORE (1983) PTE LTD,102,YISHUN AVENUE 5,760102,1.43061828496815,103.828762985206,0.2226,0.2671,3.34
149,570149,9819,1.3441414807681056,103.85560474458896,LIN POH LING,212,LORONG 8 TOA PAYOH,310212,1.34064293307986,103.854334496723,0.4143,0.4972,6.21
72,440072,4478,1.3042839390793441,103.90835992954842,NTUC FAIRPRICE CO-OPERATIVE LTD,6,MARINE PARADE CENTRAL,449411,1.30141955705642,103.907112664975,0.3478,0.4173,5.22
436,790436,3242,1.3925309076915893,103.87664910519551,NTUC FAIRPRICE CO-OPERATIVE LTD,33,SENGKANG WEST AVENUE,797653,1.39139305725169,103.876067662182,0.1422,0.1707,2.13
314B,822314,10272,1.4079727912487388,103.89733523093801,U STARS SUPERMARKET PTE. LTD.,261,PUNGGOL WAY,820261,1.40541353593882,103.896823897364,0.2905,0.3486,4.36
662A,521662,13072,1.369116780867762,103.93386245793852,COLD STORAGE SINGAPORE (1983) PTE LTD,21,TAMPINES NORTH DRIVE 2,528765,1.37210169537313,103.931999895836,0.3916,0.47,5.87
51,460051,10536,1.3288342498451589,103.92213194085942,HAO MART PTE. LTD.,537,BEDOK NORTH STREET 3,460537,1.33177301702605,103.924236464013,0.4023,0.4828,6.04
269,570269,4722,1.3568913580634103,103.84269518887129,NTUC FAIRPRICE CO-OPERATIVE LTD,279,BISHAN STREET 24,570279,1.35722282377111,103.843785259758,0.1268,0.1522,1.9
61,320061,121,1.327977597827095,103.85759489886797,HAO MART PTE. LTD.,17,JALAN TENTERAM,321017,1.3282116947432,103.859812582011,0.2482,0.2978,3.72
636,760636,1918,1.41970938973913,103.83929648779308,NTUC FAIRPRICE CO-OPERATIVE LTD,598,YISHUN RING ROAD,768698,1.41799925737436,103.841236466066,0.2878,0.3454,4.32
378A,761378,7623871,1.4414278808056713,103.82864797156543,COLD STORAGE SINGAPORE (1983) PTE LTD,604,SEMBAWANG ROAD,758459,1.44176714678225,103.824495079721,0.4637,0.5564,6.96
376A,761376,7650435,1.4442792339402573,103.82797943561093,COLD STORAGE SINGAPORE (1983) PTE LTD,604,SEMBAWANG ROAD,758459,1.44176714678225,103.824495079721,0.4781,0.5737,7.17
759,510759,2927,1.3764538966042288,103.93282509758454,COLD STORAGE SINGAPORE (1983) PTE LTD,21,TAMPINES NORTH DRIVE 2,528765,1.37210169537313,103.931999895836,0.4931,0.5917,7.4
238,310238,5273,1.3402098559424251,103.85157643743098,LIN POH LING,212,LORONG 8 TOA PAYOH,310212,1.34064293307986,103.854334496723,0.3107,0.3728,4.66
380A,761380,7663717,1.4401048263623715,103.82908839722627,COLD STORAGE SINGAPORE (1983) PTE LTD,604,SEMBAWANG ROAD,758459,1.44176714678225,103.824495079721,0.5436,0.6524,8.15
514,570514,2899,1.3505712759131643,103.84940182083173,NTUC FAIRPRICE CO-OPERATIVE LTD,9,BISHAN PLACE,579837,1.35023942729665,103.848477626073,0.1093,0.1311,1.64
505B,572505,3192,1.3487027325311969,103.84852057160201,NTUC FAIRPRICE CO-OPERATIVE LTD,510,BISHAN STREET 13,570510,1.34888843913817,103.849691986415,0.132,0.1584,1.98
613,640613,3440,1.3398883726596345,103.70066003300722,COLD STORAGE SINGAPORE (1983) PTE LTD,638,JURONG WEST STREET 61,640638,1.34159108250934,103.697020082225,0.4472,0.5367,6.71
26,730026,9431,1.4419434202469914,103.77319422664517,NTUC FAIRPRICE CO-OPERATIVE LTD,71,WOODLANDS AVENUE 3,739044,1.43262602939439,103.774051198699,1.0416,1.2499,15.62
683A,681683,11529,1.40392773563198,103.74547018160155,NTUC FAIRPRICE CO-OPERATIVE LTD,21,CHOA CHU KANG NORTH 6,689578,1.39730189954737,103.746558069293,0.7475,0.8969,11.21
462D,764462,11052424,1.4280333588115,103.85096827727668,COLD STORAGE SINGAPORE (1983) PTE LTD,418,YISHUN AVENUE 11,760418,1.42489931802522,103.847249793129,0.5413,0.6495,8.12
483,640483,10702,1.3473229080601359,103.72532313113219,NTUC FAIRPRICE CO-OPERATIVE LTD,498,JURONG WEST STREET 41,640498,1.34833334908052,103.72430732776,0.1595,0.1914,2.39
636,410636,5904,1.3310879190576497,103.9045241133309,COLD STORAGE SINGAPORE (1983) PTE LTD,306,UBI AVENUE 1,400306,1.32987219697453,103.901929745106,0.3189,0.3826,4.78
1,150001,11054560,1.2865415615614715,103.80825823981839,NTUC FAIRPRICE CO-OPERATIVE LTD,1,JALAN BUKIT MERAH,150001,1.28645354374901,103.80824240096,0.01,0.0119,0.15
651,760651,1620,1.4234153089460464,103.83927890764491,SHENG SIONG SUPERMARKET PTE LTD,925,YISHUN CENTRAL 1,760925,1.42750547876461,103.837125285904,0.5145,0.6175,7.72
205A,541205,3925,1.3858871121548355,103.89709669264005,COLD STORAGE SINGAPORE (1983) PTE LTD,266,COMPASSVALE BOW,540266,1.38199703135061,103.897031078181,0.4331,0.5197,6.5
134,160134,8870,1.278897339673051,103.82769622842257,HAO MART PTE. LTD.,146,JALAN BUKIT MERAH,160146,1.27784876908556,103.830811469037,0.3658,0.439,5.49
108A,101108,6437,1.280963259921916,103.81019368807777,NTUC FAIRPRICE CO-OPERATIVE LTD,108,DEPOT ROAD,100108,1.28112227851946,103.8100313205,0.0253,0.0304,0.38
243,510243,3534,1.3715318001040488,103.96295865982422,RAW MARKET PTE. LTD.,11,PASIR RIS LINK,518180,1.37558830763911,103.960839727952,0.5094,0.6113,7.64
248,310248,4523,1.3315911687551636,103.85587264541547,COLD STORAGE SINGAPORE (1983) PTE LTD,260,KIM KEAT AVENUE,310260,1.33211277384514,103.857378075733,0.1773,0.2128,2.66
543,670543,3663,1.3824273871434825,103.76402055426078,NTUC FAIRPRICE CO-OPERATIVE LTD,1,JELEBU ROAD,677743,1.38054244056369,103.763993951638,0.2099,0.2518,3.15
945,520945,8260,1.3511856741089736,103.94055604801642,NTUC FAIRPRICE CO-OPERATIVE LTD,51,TAMPINES AVENUE 4,528523,1.35349616014431,103.939683594446,0.2749,0.3299,4.12
7,590007,6020,1.3374220298311028,103.7749841657664,LOTTE MART PTE. LTD.,17,LORONG KILAT,598139,1.34082661486743,103.774213263461,0.3886,0.4663,5.83
115B,752115,11053862,1.446317754165261,103.82942194009428,SHENG SIONG SUPERMARKET PTE LTD,105,CANBERRA STREET,750105,1.44886402051704,103.832392856092,0.4355,0.5226,6.53
292B,542292,7215,1.3955329646426706,103.8987842970912,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.3145,0.3774,4.72
535,680535,11387,1.3914411669817437,103.74389868235781,NTUC FAIRPRICE CO-OPERATIVE LTD,533,CHOA CHU KANG STREET 51,680533,1.392073879435,103.743099576144,0.1134,0.1361,1.7
348,400348,8598,1.3262016483876822,103.90054012174821,COLD STORAGE SINGAPORE (1983) PTE LTD,306,UBI AVENUE 1,400306,1.32987219697453,103.901929745106,0.4369,0.5243,6.55
234,570234,6013,1.358319635405542,103.8460991265144,HAO MART PTE. LTD.,222,BISHAN STREET 23,570222,1.35803524250899,103.848208491053,0.2369,0.2842,3.55
426,650426,6707,1.3619937867555834,103.74460873407412,NTUC FAIRPRICE CO-OPERATIVE LTD,2,BUKIT BATOK WEST AVENUE 7,659003,1.36650698092595,103.746847123122,0.5608,0.6729,8.41
666,760666,1919,1.4190151641221391,103.84041315508897,NTUC FAIRPRICE CO-OPERATIVE LTD,598,YISHUN RING ROAD,768698,1.41799925737436,103.841236466066,0.1455,0.1747,2.18
317,730317,268,1.4318665791933776,103.77622945079986,NTUC FAIRPRICE CO-OPERATIVE LTD,71,WOODLANDS AVENUE 3,739044,1.43262602939439,103.774051198699,0.2567,0.3081,3.85
472,520472,8351,1.3599647462671804,103.95348888812799,NTUC FAIRPRICE CO-OPERATIVE LTD,475,TAMPINES STREET 44,520475,1.36032331726567,103.953125974102,0.0568,0.0681,0.85
115,160115,4835,1.281111717160552,103.82650478334713,COLD STORAGE SINGAPORE (1983) PTE LTD,26,JALAN MEMBINA,161026,1.28263437748971,103.825595755974,0.1974,0.2369,2.96
211,650211,1756,1.346249879127672,103.75036206334774,NTUC FAIRPRICE CO-OPERATIVE LTD,10,BUKIT BATOK CENTRAL,659958,1.3487108014327,103.74933452639,0.2969,0.3562,4.45
289B,542289,11050783,1.3979522260612742,103.89739454715368,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.3769,0.4523,5.65
660C,523660,11050929,1.3681954888852172,103.93388088344359,COLD STORAGE SINGAPORE (1983) PTE LTD,21,TAMPINES NORTH DRIVE 2,528765,1.37210169537313,103.931999895836,0.4826,0.5791,7.24
660,520660,11050930,1.3677419069402044,103.93413746005103,COLD STORAGE SINGAPORE (1983) PTE LTD,21,TAMPINES NORTH DRIVE 2,528765,1.37210169537313,103.931999895836,0.5405,0.6486,8.11
570,560570,4438,1.369909374394063,103.8560777930897,NTUC FAIRPRICE CO-OPERATIVE LTD,574,ANG MO KIO AVENUE 10,560574,1.3708945610762,103.856396513475,0.1153,0.1383,1.73
31A,272031,6302,1.309340096238746,103.7844101498302,NTUC FAIRPRICE CO-OPERATIVE LTD,29A,GHIM MOH LINK,271029,1.3084928850612,103.784598109774,0.0966,0.1159,1.45
330,560330,8859,1.3624122059156483,103.85102232407984,G8 MART PTE. LTD.,421,ANG MO KIO AVENUE 10,560421,1.36538421638439,103.852966963093,0.3953,0.4744,5.93
507A,761507,10678731,1.4152996292618323,103.83997655676444,U STARS PTE. LTD.,507,YISHUN AVENUE 4,760507,1.41517633772651,103.83983039077,0.0213,0.0255,0.32
153,540153,491,1.3914328087052668,103.90659640157902,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.2513,0.3016,3.77
681C,643681,7177,1.344628756145851,103.70463988313786,SHENG SIONG SUPERMARKET PTE LTD,7,JURONG WEST AVENUE 5,649486,1.34878489456242,103.703415655686,0.4823,0.5788,7.23
204A,541204,2929,1.3881046072772605,103.89478418363062,NTUC FAIRPRICE CO-OPERATIVE LTD,279,SENGKANG EAST AVENUE,540279,1.38621835288115,103.892995500981,0.2893,0.3472,4.34
491C,522491,3631,1.3619951747187422,103.95476191124885,NTUC FAIRPRICE CO-OPERATIVE LTD,475,TAMPINES STREET 44,520475,1.36032331726567,103.953125974102,0.2604,0.3124,3.91
92,460092,8539,1.3324588599438367,103.94128715316617,NTUC FAIRPRICE CO-OPERATIVE LTD,89,BEDOK NORTH STREET 4,460089,1.33233467983413,103.938051292004,0.3604,0.4325,5.41
484B,682484,11559,1.3761229069247414,103.7363101659217,COLD STORAGE SINGAPORE (1983) PTE LTD,475,CHOA CHU KANG AVENUE 3,680475,1.37805613765446,103.73893180394,0.3625,0.435,5.44
459,790459,12770,1.393296321197032,103.8694203889235,NTUC FAIRPRICE CO-OPERATIVE LTD,447A,JALAN KAYU,791447,1.3921382839313,103.872490556756,0.3652,0.4382,5.48
667,530667,10607,1.3737829203087462,103.88405404111576,NTUC FAIRPRICE CO-OPERATIVE LTD,682,HOUGANG AVENUE 4,530682,1.37361830003654,103.88574886332,0.1895,0.2274,2.84
661,760661,1719,1.4221935596260387,103.84070540617031,SHENG SIONG SUPERMARKET PTE LTD,675,YISHUN AVENUE 4,760675,1.42015550315781,103.843558892177,0.3903,0.4683,5.85
569,530569,4402,1.3774956536976941,103.88810068518687,COLD STORAGE SINGAPORE (1983) PTE LTD,21,HOUGANG STREET 51,538719,1.37924528806956,103.887832026894,0.1971,0.2365,2.96
318,650318,2695,1.3608971917461516,103.74704633023174,COLD STORAGE SINGAPORE (1983) PTE LTD,376,BUKIT BATOK STREET 31,650376,1.35831704701199,103.749579874348,0.4025,0.483,6.04
21A,601021,7076,1.3236183703523263,103.73973566911329,SHENG SIONG SUPERMARKET PTE LTD,61,TEBAN GARDENS ROAD,600061,1.32213636288701,103.738292804658,0.2302,0.2763,3.45
268D,544268,3417,1.385023646550764,103.89575621418474,NTUC FAIRPRICE CO-OPERATIVE LTD,279,SENGKANG EAST AVENUE,540279,1.38621835288115,103.892995500981,0.3348,0.4017,5.02
7,430007,9976,1.3138076187714471,103.89691343934633,NTUC FAIRPRICE CO-OPERATIVE LTD,2,JOO CHIAT ROAD,420002,1.31553964712804,103.898764898642,0.2822,0.3386,4.23
706,760706,6273,1.4288868826368486,103.8288958547897,COLD STORAGE SINGAPORE (1983) PTE LTD,102,YISHUN AVENUE 5,760102,1.43061828496815,103.828762985206,0.1933,0.232,2.9
9,431009,60,1.30279325113041,103.88300001599555,NTUC FAIRPRICE CO-OPERATIVE LTD,41,JALAN TIGA,390041,1.30782737247273,103.884763855717,0.5938,0.7125,8.91
319A,541319,7617,1.3908036602135394,103.89002176202641,U STARS SUPERMARKET PTE. LTD.,215C,COMPASSVALE DRIVE,543215,1.38977025366003,103.892787164081,0.3286,0.3943,4.93
405B,822405,11051312,1.416020433001321,103.90171652076262,SHENG SIONG SUPERMARKET PTE LTD,312A,SUMANG LINK,821312,1.41081926280608,103.900371678954,0.598,0.7176,8.97
672,680672,11377,1.4021504699224856,103.74749600765601,NTUC FAIRPRICE CO-OPERATIVE LTD,21,CHOA CHU KANG NORTH 6,689578,1.39730189954737,103.746558069293,0.5497,0.6597,8.25
696,530696,5712,1.3759288416539466,103.88743822519855,COLD STORAGE SINGAPORE (1983) PTE LTD,683,HOUGANG AVENUE 8,530683,1.3733212172841,103.886365538231,0.3139,0.3766,4.71
430,530430,5830,1.3754071237878396,103.89333212237825,NTUC FAIRPRICE CO-OPERATIVE LTD,90,HOUGANG AVENUE 10,538766,1.37231186456868,103.893661619219,0.3465,0.4158,5.2
112B,102112,3089,1.2816450715062349,103.80772226565391,NTUC FAIRPRICE CO-OPERATIVE LTD,108,DEPOT ROAD,100108,1.28112227851946,103.8100313205,0.2635,0.3162,3.95
851,760851,10049,1.4156215439954902,103.83680676543835,SHENG SIONG SUPERMARKET PTE LTD,845,YISHUN STREET 81,760845,1.41601879836322,103.835000770936,0.2058,0.2469,3.09
226A,541226,7550,1.387430661602837,103.89961874879918,NTUC FAIRPRICE CO-OPERATIVE LTD,118,RIVERVALE DRIVE,540118,1.38493201671183,103.901558027563,0.3521,0.4225,5.28
188E,545188,6041,1.394619792423308,103.90462742010634,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.2702,0.3242,4.05
730,560730,2735,1.3735741066141731,103.84573265574681,NTUC FAIRPRICE CO-OPERATIVE LTD,712,ANG MO KIO AVENUE 6,560712,1.37140920462192,103.847082884002,0.284,0.3408,4.26
168,530168,4063,1.352040647334024,103.88948316623252,PRIME SUPERMARKET (1996) PTE LTD,106,HOUGANG AVENUE 1,530106,1.35370296933733,103.890680794853,0.2281,0.2737,3.42
235,570235,3822,1.3586644723885366,103.8463408899786,HAO MART PTE. LTD.,222,BISHAN STREET 23,570222,1.35803524250899,103.848208491053,0.2193,0.2632,3.29
354A,751354,1224,1.4500635288652697,103.8188899892208,NTUC FAIRPRICE CO-OPERATIVE LTD,355,SEMBAWANG WAY,750355,1.44956647612199,103.818641141782,0.0619,0.0742,0.93
145,140145,8559,1.293893630357103,103.80498325635658,NTUC FAIRPRICE CO-OPERATIVE LTD,170,STIRLING ROAD,140170,1.29090918346995,103.803107635392,0.3924,0.4708,5.89
53,460053,10541,1.3284861923538802,103.91997704617802,SONG FISH DEALER PTE LTD,750,CHAI CHEE ROAD,469000,1.3236517309902,103.922102964585,0.5879,0.7055,8.82
221,570221,2805,1.3576715514422342,103.84907798744389,HAO MART PTE. LTD.,222,BISHAN STREET 23,570222,1.35803524250899,103.848208491053,0.1049,0.1259,1.57
310,650310,5979,1.359568886216856,103.74882903101424,COLD STORAGE SINGAPORE (1983) PTE LTD,376,BUKIT BATOK STREET 31,650376,1.35831704701199,103.749579874348,0.1625,0.195,2.44
547,640547,2300,1.3528895398363006,103.71484271437839,SHENG SIONG SUPERMARKET PTE LTD,544,JURONG WEST STREET 42,640544,1.3523935762758,103.715759509791,0.116,0.1392,1.74
701,730701,5512,1.4416649068690977,103.79605233843165,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.4686,0.5623,7.03
933,640933,10815,1.3421410699407084,103.68984428538612,PRIME SUPERMARKET LIMITED,962,JURONG WEST STREET 91,640962,1.34201783432949,103.691483120672,0.1829,0.2195,2.74
272C,823272,8899,1.4028998647667559,103.9000605805716,LI LI CHENG SUPERMARKET (PUNGGOL) PTE. LTD.,273C,PUNGGOL PLACE,823273,1.40230300615945,103.901262393433,0.1493,0.1792,2.24
367,610367,2646,1.3379294960103987,103.71925697577954,NTUC FAIRPRICE CO-OPERATIVE LTD,399,YUNG SHENG ROAD,610399,1.33504201869474,103.720268020639,0.3406,0.4087,5.11
860,520860,6631,1.3555072954910319,103.93790722793244,NTUC FAIRPRICE CO-OPERATIVE LTD,51,TAMPINES AVENUE 4,528523,1.35349616014431,103.939683594446,0.2987,0.3584,4.48
9,360009,10336,1.3349196364698448,103.87938587904549,PRIME SUPERMARKET LIMITED,1,UPPER ALJUNIED LANE,360001,1.33429241375195,103.87874621482,0.0997,0.1197,1.5
657,730657,9317,1.4367406806147491,103.79848059275741,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.3831,0.4597,5.75
360,610360,3543,1.3359741371236833,103.72098457602245,NTUC FAIRPRICE CO-OPERATIVE LTD,399,YUNG SHENG ROAD,610399,1.33504201869474,103.720268020639,0.1309,0.157,1.96
675A,761675,11052051,1.4193816159004125,103.84323599652046,SHENG SIONG SUPERMARKET PTE LTD,675,YISHUN AVENUE 4,760675,1.42015550315781,103.843558892177,0.0933,0.112,1.4
938,520938,5752,1.348043177813301,103.94168453762194,NTUC FAIRPRICE CO-OPERATIVE LTD,138,TAMPINES STREET 11,521138,1.34528144162057,103.945344294717,0.5103,0.6124,7.65
245B,512245,524,1.3708472424742502,103.96315889201114,SHENG SIONG SUPERMARKET PTE LTD,258,PASIR RIS STREET 21,510258,1.36700053512078,103.964617780128,0.458,0.5496,6.87
